	Premise Zip	County	Premise City	Premise State
14172	11226	KINGS	BROOKLYN	NY
14173	11216	KINGS	BROOKLYN	NY
14174	11219	KINGS	BROOKLYN	NY
14175	11220	KINGS	BROOKLYN	NY
14176	11249	KINGS	BROOKLYN	NY
14177	13820	OTSEGO	ONEONTA	NY
14178	13032	MADISON	CANASTOTA	NY
14179	10010	NEW YORK	NEW YORK	NY
14180	11385	QUEENS	RIDGEWOOD	NY
14181	10458	BRONX	BRONX	NY
14182	14850	TOMPKINS	ITHACA	NY
14183	10570	WESTCHESTER	PLEASANTVILLE	NY
14184	10604	WESTCHESTER	HARRISON	NY
14185	11377	QUEENS	WOODSIDE	NY
14186	11040	NASSAU	NEW HYDE PARK	NY
14187	10023	NEW YORK	NEW YORK	NY
14188	12144	RENSSELAER	RENSSELAER	NY
14189	11215	KINGS	BROOKLYN	NY
14190	10017	NEW YORK	NEW YORK	NY
14191	11572	NASSAU	OCEANSIDE	NY
14192	13486	ONEIDA	NORTH WESTERN	NY
14193	10003	NEW YORK	NEW YORK	NY
14194	14036	GENESEE	CORFU	NY
14195	148919707	SCHUYLER	WATKINS GLEN	NY
14196	11237	KINGS	BROOKLYN	NY
14197	10940	ORANGE	MIDDLETOWN	NY
14198	13754	BROOME	DEPOSIT	NY
14199	11201	KINGS	BROOKLYN	NY
14200	11735	SUFFOLK	FARMINGDALE	NY
14201	10549	WESTCHESTER	MOUNT KISCO	NY
14202	13214	ONONDAGA	SYRACUSE	NY
14203	13057	ONONDAGA	E SYRACUSE	NY
14204	10516	PUTNAM	COLD SPRING	NY
14205	14213	ERIE	BUFFALO	NY
14206	13490	ONEIDA	WESTMORELAND	NY
14207	13338	ONEIDA	FORESTPORT	NY
14208	12401	ULSTER	KINGSTON	NY
14209	13755	DELAWARE	DOWNSVILLE	NY
14210	11722	SUFFOLK	CENTRAL ISLIP	NY
14211	11040	NASSAU	NEW HYDE PARK	NY
14212	11550	NASSAU	HEMPSTEAD	NY
14213	11777	SUFFOLK	PORT JEFFERSON	NY
14214	11510	NASSAU	BALDWIN	NY
14215	11219	KINGS	BROOKLYN	NY
14216	13612	JEFFERSON	BLACK RIVER	NY
14217	14871	CHEMUNG	PINE CITY	NY
14218	12065	SARATOGA	CLIFTON PARK	NY
14219	12208	ALBANY	ALBANY	NY
14220	11747	SUFFOLK	MELVILLE	NY
14221	10308	RICHMOND	STATEN ISLAND	NY
14222	10013	NEW YORK	NEW YORK	NY
14223	10002	NEW YORK	NEW YORK	NY
14224	14845	CHEMUNG	HORSEHEADS	NY
14225	10950	ORANGE	MONROE	NY
14226	10038	NEW YORK	NEW YORK	NY
14227	11371	QUEENS	FLUSHING	NY
14228	12304	SCHENECTADY	SCHENECTADY	NY
14229	10701	WESTCHESTER	YONKERS	NY
14230	94574	ALBANY	SAINT HELENA	CA
14231	11215	KINGS	BROOKLYN	NY
14232	10708	WESTCHESTER	BRONXVILLE	NY
14233	10001	NEW YORK	NEW YORK	NY
14234	14814	CHEMUNG	BIG FLATS	NY
14235	11563	NASSAU	LYNBROOK	NY
14236	83714	ALBANY	GARDEN CITY	ID
14237	14031	ERIE	CLARENCE	NY
14238	11709	NASSAU	BAYVILLE	NY
14239	11706	SUFFOLK	KISMET	NY
14240	10032	NEW YORK	NEW YORK	NY
14241	11385	QUEENS	GLENDALE	NY
14242	10958	ORANGE	NEW HAMPTON	NY
14243	12095	FULTON	JOHNSTOWN	NY
14244	11954	SUFFOLK	MONTAUK	NY
14245	12144	RENSSELAER	RENSSELAER	NY
14246	10522	WESTCHESTER	DOBBS FERRY	NY
14247	10024	NEW YORK	NEW YORK	NY
14248	10019	NEW YORK	NEW YORK	NY
14249	11213	KINGS	BROOKLYN	NY
14250	10549	WESTCHESTER	MOUNT KISCO	NY
14251	11366	QUEENS	FRESH MEADOWS	NY
14252	10019	NEW YORK	NEW YORK	NY
14253	11435	QUEENS	JAMAICA	NY
14254	10004	NEW YORK	NEW YORK	NY
14255	14607	MONROE	ROCHESTER	NY
14256	11225	KINGS	BROOKLYN	NY
14257	10472	BRONX	BRONX	NY
14258	11791	NASSAU	SYOSSET	NY
14259	11103	QUEENS	ASTORIA	NY
14260	10022	NEW YORK	NEW YORK	NY
14261	11106	QUEENS	LONG ISLAND CITY	NY
14262	11237	KINGS	BROOKLYN	NY
14263	11050	NASSAU	PORT WASHINGTON	NY
14264	11103	QUEENS	ASTORIA	NY
14265	14456	ONTARIO	GENEVA	NY
14266	10019	NEW YORK	NEW YORK	NY
14267	11766	SUFFOLK	MT SINAI	NY
14268	12477	ULSTER	SAUGERTIES	NY
14269	10019	NEW YORK	NEW YORK	NY
14270	14580	MONROE	WEBSTER	NY
14271	10474	BRONX	BRONX	NY
14272	14220	ERIE	BUFFALO	NY
14273	11205	KINGS	BROOKLYN	NY
14274	10002	NEW YORK	NEW YORK	NY
14275	13346	MADISON	HAMILTON	NY
14276	10024	NEW YORK	NEW YORK	NY
14277	10705	WESTCHESTER	YONKERS	NY
14278	10003	NEW YORK	NEW YORK	NY
14279	14850	TOMPKINS	ITHACA	NY
14280	12207	ALBANY	ALBANY	NY
14281	11772	SUFFOLK	PATCHOGUE	NY
14282	11237	KINGS	BROOKLYN	NY
14283	11225	KINGS	BROOKLYN	NY
14284	11104	QUEENS	SUNNYSIDE	NY
14285	13672	ST LAWRENCE	PARISHVILLE	NY
14286	11563	NASSAU	LYNBROOK	NY
14287	11763	SUFFOLK	MEDFORD	NY
14288	12305	SCHENECTADY	SCHENECTADY	NY
14289	13501	ONEIDA	UTICA	NY
14290	14470	ORLEANS	HOLLEY	NY
14291	12524	DUTCHESS	FISHKILL	NY
14292	14120	NIAGARA	NORTH TONAWANDA	NY
14293	12180	RENSSELAER	TROY	NY
14294	10018	NEW YORK	NEW YORK	NY
14295	13459	SCHOHARIE	SHARON SPRINGS	NY
14296	13090	ONONDAGA	LIVERPOOL	NY
14297	14225	ERIE	CHEEKTOWAGA	NY
14298	14226	ERIE	AMHERST	NY
14299	10036	NEW YORK	NEW YORK	NY
14300	11735	SUFFOLK	E FARMINGDALE	NY
14301	11103	QUEENS	ASTORIA	NY
14302	14105	NIAGARA	MIDDLEPORT	NY
14303	14559	MONROE	SPENCERPORT	NY
14304	12180	RENSSELAER	TROY	NY
14305	10577	WESTCHESTER	PURCHASE	NY
14306	14304	NIAGARA	NIAGARA FALLS	NY
14307	11220	KINGS	BROOKLYN	NY
14308	14779	CATTARAUGUS	SALAMANCA	NY
14309	12205	ALBANY	COLONIE	NY
14310	10003	NEW YORK	NEW YORK	NY
14311	11361	QUEENS	BAYSIDE	NY
14312	12524	DUTCHESS	FISHKILL	NY
14313	10451	BRONX	BRONX	NY
14314	11756	NASSAU	LEVITTOWN	NY
14315	11236	KINGS	BROOKLYN	NY
14316	10453	BRONX	BRONX	NY
14317	14701	CHAUTAUQUA	JAMESTOWN	NY
14318	11237	KINGS	BROOKLYN	NY
14319	10954	ROCKLAND	BARDONIA	NY
14320	11779	SUFFOLK	RONKONKOMA	NY
14321	10023	NEW YORK	NEW YORK	NY
14322	10973	ORANGE	SLATE HILL	NY
14323	11435	QUEENS	JAMAICA	NY
14324	10707	WESTCHESTER	TUCKAHOE	NY
14325	11222	KINGS	BROOKLYN	NY
14326	11570	NASSAU	ROCKVILLE CENTRE	NY
14327	14850	TOMPKINS	ITHACA	NY
14328	14620	MONROE	ROCHESTER	NY
14329	10990	ORANGE	WARWICK	NY
14330	12110	ALBANY	LATHAM	NY
14331	13346	MADISON	HAMILTON	NY
14332	94508	ALBANY	ANGWIN	CA
14333	10451	BRONX	BRONX	NY
14334	12827	WASHINGTON	FORT ANN	NY
14335	10017	NEW YORK	NEW YORK	NY
14336	14215	ERIE	BUFFALO	NY
14337	10004	NEW YORK	NEW YORK	NY
14338	14411	ORLEANS	ALBION	NY
14339	11224	KINGS	BROOKLYN	NY
14340	14527	YATES	PENN YAN	NY
14341	13202	ONONDAGA	SYRACUSE	NY
14342	10301	RICHMOND	STATEN ISLAND	NY
14343	11220	KINGS	BROOKLYN	NY
14344	10541	PUTNAM	MAHOPAC	NY
14345	10009	NEW YORK	NEW YORK	NY
14346	10308	RICHMOND	STATEN ISLAND	NY
14347	11563	NASSAU	LYNBROOK	NY
14348	14513	WAYNE	NEWARK	NY
14349	10019	NEW YORK	NEW YORK	NY
14350	12472	ULSTER	ROSENDALE	NY
14351	11791	NASSAU	SYOSSET	NY
14352	10002	NEW YORK	NEW YORK	NY
14353	11225	KINGS	BROOKLYN	NY
14354	10011	NEW YORK	NEW YORK	NY
14355	11530	NASSAU	GARDEN CITY	NY
14356	12524	DUTCHESS	FISHKILL	NY
14357	10460	BRONX	BRONX	NY
14358	13210	ONONDAGA	SYRACUSE	NY
14359	14072	ERIE	GRAND ISLAND	NY
14360	14204	ERIE	BUFFALO	NY
14361	11780	SUFFOLK	SAINT JAMES	NY
14362	12553	ORANGE	NEW WINDSOR	NY
14363	13152	ONONDAGA	SKANEATELES	NY
14364	11369	QUEENS	EAST ELMHURST	NY
14365	10474	BRONX	BRONX	NY
14366	12020	SARATOGA	BALLSTON SPA	NY
14367	10010	NEW YORK	NEW YORK	NY
14368	10012	NEW YORK	NEW YORK	NY
14369	12866	SARATOGA	SARATOGA SPRINGS	NY
14370	12528	ULSTER	HIGHLAND	NY
14371	10021	NEW YORK	NEW YORK	NY
14372	10027	NEW YORK	NEW YORK	NY
14373	14612	MONROE	ROCHESTER	NY
14374	94558	ALBANY	NAPA	CA
14375	11050	NASSAU	SANDS POINT	NY
14376	14527	YATES	PENN YAN	NY
14377	13214	ONONDAGA	DEWITT	NY
14378	12572	DUTCHESS	RHINEBECK	NY
14379	11417	QUEENS	OZONE PARK	NY
14380	11211	KINGS	BROOKLYN	NY
14381	11201	KINGS	BROOKLYN	NY
14382	11421	QUEENS	WOODHAVEN	NY
14383	12189	ALBANY	WATERVLIET	NY
14384	10305	RICHMOND	STATEN ISLAND	NY
14385	12723	SULLIVAN	CALLICOON	NY
14386	10801	WESTCHESTER	NEW ROCHELLE	NY
14387	13850	BROOME	VESTAL	NY
14388	12981	CLINTON	SARANAC	NY
14389	10567	WESTCHESTER	CORTLANDT MANOR	NY
14390	13164	ONONDAGA	WARNERS	NY
14391	13760	BROOME	ENDICOTT	NY
14392	11352	QUEENS	FLUSHING	NY
14393	13162	ONEIDA	VERONA BEACH	NY
14394	11105	QUEENS	ASTORIA	NY
14395	14623	MONROE	HENRIETTA	NY
14396	10457	BRONX	BRONX	NY
14397	14172	NIAGARA	WILSON	NY
14398	10017	NEW YORK	NEW YORK	NY
14399	11204	KINGS	BROOKLYN	NY
14400	13685	JEFFERSON	SACKETS HARBOR	NY
14401	11787	SUFFOLK	SMITHTOWN	NY
14402	11105	QUEENS	ASTORIA	NY
14403	13365	HERKIMER	LITTLE FALLS	NY
14404	11214	KINGS	BROOKYLN	NY
14405	14620	MONROE	ROCHESTER	NY
14406	10007	NEW YORK	NEW YORK	NY
14407	13746	CHENANGO	CHENANGO FORKS	NY
14408	11937	SUFFOLK	EAST HAMPTON	NY
14409	12828	WASHINGTON	FORT EDWARD	NY
14410	11211	KINGS	BROOKLYN	NY
14411	93924	ALBANY	CARMEL VALLEY	CA
14412	11566	NASSAU	MERRICK	NY
14413	11771	NASSAU	OYSTER BAY	NY
14414	11706	SUFFOLK	BAY SHORE	NY
14415	11580	NASSAU	VALLEY STREAM	NY
14416	11361	QUEENS	BAYSIDE	NY
14417	11030	NASSAU	MANHASSET	NY
14418	10018	NEW YORK	NEW YORK	NY
14419	12572	DUTCHESS	RHINEBECK	NY
14420	10306	RICHMOND	STATEN ISLAND	NY
14421	11553	NASSAU	UNIONDALE	NY
14422	134404803	ONEIDA	ROME	NY
14423	13803	CORTLAND	MARATHON	NY
14424	10805	WESTCHESTER	NEW ROCHELLE	NY
14425	13027	ONONDAGA	BALDWINSVILLE	NY
14426	12110	ALBANY	LATHAM	NY
14427	11219	KINGS	BROOKLYN	NY
14428	11235	KINGS	BROOKLYN	NY
14429	10003	NEW YORK	NEW YORK	NY
14430	13167	OSWEGO	WEST MONROE	NY
14431	10453	BRONX	BRONX	NY
14432	11201	KINGS	BROOKLYN	NY
14433	11566	NASSAU	MERRICK	NY
14434	10803	WESTCHESTER	PELHAM MANOR	NY
14435	14727	ALLEGANY	CUBA	NY
14436	13856	DELAWARE	WALTON	NY
14437	14304	NIAGARA	NIAGARA FALLS	NY
14438	11779	SUFFOLK	LAKE RONKONKOMA	NY
14439	11375	QUEENS	FOREST HILLS	NY
14440	12184	COLUMBIA	VALATIE	NY
14441	11946	SUFFOLK	HAMPTON BAYS	NY
14442	13202	ONONDAGA	SYRACUSE	NY
14443	14120	NIAGARA	NORTH TONAWANDA	NY
14444	14201	ERIE	BUFFALO	NY
14445	11214	KINGS	BROOKLYN	NY
14446	10001	ALBANY	NEW YORK	NY
14447	11102	QUEENS	ASTORIA	NY
14448	10594	WESTCHESTER	THORNWOOD	NY
14449	12477	ULSTER	SAUGERTIES	NY
14450	94508	ALBANY	ANGWIN	CA
14451	12043	SCHOHARIE	COBLESKILL	NY
14452	13614	ST LAWRENCE	BRIER HILL	NY
14453	12946	ESSEX	LAKE PLACID	NY
14454	12020	SARATOGA	BALLSTON SPA	NY
14455	13148	SENECA	SENECA FALLS	NY
14456	11205	KINGS	BROOKLYN	NY
14457	14207	ERIE	BUFFALO	NY
14458	13309	ONEIDA	BOONVILLE	NY
14459	12553	ORANGE	NEW WINDSOR	NY
14460	11561	NASSAU	LONG BEACH	NY
14461	13850	BROOME	VESTAL	NY
14462	12477	ULSTER	SAUGERTIES	NY
14463	14226	ERIE	AMHERST	NY
14464	11216	KINGS	BROOKLYN	NY
14465	10003	NEW YORK	NEW YORK	NY
14466	11226	KINGS	BROOKLYN	NY
14467	10451	BRONX	BRONX	NY
14468	10541	PUTNAM	MAHOPAC	NY
14469	10924	ORANGE	GOSHEN	NY
14470	10465	BRONX	BRONX	NY
14471	10591	WESTCHESTER	SLEEPY HOLLOW	NY
14472	13210	ONONDAGA	SYRACUSE	NY
14473	13676	ST LAWRENCE	POTSDAM	NY
14474	11385	QUEENS	GLENDALE	NY
14475	12844	WASHINGTON	KATTSKILL BAY	NY
14476	11741	SUFFOLK	HOLBROOK	NY
14477	11237	KINGS	BROOKLYN	NY
14478	11428	QUEENS	QUEENS VILLAGE	NY
14479	11385	QUEENS	RIDGEWOOD	NY
14480	10710	WESTCHESTER	YONKERS	NY
14481	10011	NEW YORK	NEW YORK	NY
14482	11201	KINGS	BROOKLYN	NY
14483	14072	ERIE	GRAND ISLAND	NY
14484	10457	BRONX	BRONX	NY
14485	13421	MADISON	ONEIDA	NY
14486	14203	ERIE	BUFFALO	NY
14487	14787	CHAUTAUQUA	WESTFIELD	NY
14488	13146	WAYNE	SAVANNAH	NY
14489	10001	ALBANY	NEW YORK	NY
14490	11710	NASSAU	BELLMORE	NY
14491	10930	ORANGE	HIGHLAND MILLS	NY
14492	10002	NEW YORK	NEW YORK	NY
14493	11010	NASSAU	FRANKLIN SQUARE	NY
14494	14903	CHEMUNG	ELMIRA	NY
14495	12205	ALBANY	ALBANY	NY
14496	10466	BRONX	BRONX	NY
14497	11101	QUEENS	LONG ISLAND CITY	NY
14498	11101	NEW YORK	LONG ISLAND CITY	NY
14499	10014	NEW YORK	NEW YORK	NY
14500	10457	BRONX	BRONX	NY
14501	11372	QUEENS	JACKSON HEIGHTS	NY
14502	12205	ALBANY	ALBANY	NY
14503	11777	SUFFOLK	PORT JEFFERSON	NY
14504	11779	SUFFOLK	RONKONKOMA	NY
14505	13032	MADISON	CANASTOTA	NY
14506	10573	WESTCHESTER	PORT CHESTER	NY
14507	12198	RENSSELAER	WYNANTSKILL	NY
14508	14621	MONROE	ROCHESTER	NY
14509	10036	NEW YORK	NEW YORK	NY
14510	14094	NIAGARA	LOCKPORT	NY
14511	10009	NEW YORK	NEW YORK	NY
14512	10457	BRONX	BRONX	NY
14513	13208	ONONDAGA	SYRACUSE	NY
14514	14569	WYOMING	WARSAW	NY
14515	10465	BRONX	BRONX	NY
14516	11717	SUFFOLK	BRENTWOOD	NY
14517	12525	ULSTER	GARDINER	NY
14518	11238	KINGS	BROOKLYN	NY
14519	11368	QUEENS	CORONA	NY
14520	10452	BRONX	BRONX	NY
14521	14210	ERIE	BUFFALO	NY
14522	11554	NASSAU	E MEADOW	NY
14523	11230	KINGS	BROOKLYN	NY
14524	11948	SUFFOLK	LAUREL	NY
14525	14203	ERIE	BUFFALO	NY
14526	11550	NASSAU	HEMPSTEAD	NY
14527	14052	ERIE	EAST AURORA	NY
14528	13340	HERKIMER	FRANKFORT	NY
14529	11757	SUFFOLK	LINDENHURST	NY
14530	14150	ERIE	TONAWANDA	NY
14531	14760	CATTARAUGUS	OLEAN	NY
14532	11554	NASSAU	EAST MEADOW	NY
14533	12496	GREENE	WINDHAM	NY
14534	12413	GREENE	CAIRO	NY
14535	12203	ALBANY	ALBANY	NY
14536	10468	BRONX	BRONX	NY
14537	12974	ESSEX	PORT HENRY	NY
14538	11596	NASSAU	WILLISTON PARK	NY
14539	12043	SCHOHARIE	COBLESKILL	NY
14540	11542	NASSAU	GLEN COVE	NY
14541	11783	NASSAU	SEAFORD	NY
14542	10005	NEW YORK	NEW YORK	NY
14543	10003	NEW YORK	NEW YORK	NY
14544	13104	ONONDAGA	MANLIUS	NY
14545	14757	CHAUTAUQUA	MAYVILLE	NY
14546	11375	QUEENS	FOREST HILLS	NY
14547	12211	ALBANY	LOUDONVILLE	NY
14548	10306	RICHMOND	STATEN ISLAND	NY
14549	10022	NEW YORK	NEW YORK	NY
14550	14004	ERIE	ALDEN	NY
14551	11216	KINGS	BROOKLYN	NY
14552	11103	QUEENS	ASTORIA	NY
14553	11706	SUFFOLK	BAY SHORE	NY
14554	10036	NEW YORK	NEW YORK	NY
14555	14217	ERIE	TONAWANDA	NY
14556	11354	QUEENS	FLUSHING	NY
14557	11235	KINGS	BROOKLYN	NY
14558	10309	RICHMOND	STATEN ISLAND	NY
14559	11211	KINGS	BROOKLYN	NY
14560	10011	NEW YORK	NEW YORK	NY
14561	10029	NEW YORK	NEW YORK	NY
14562	11224	KINGS	BROOKLYN	NY
14563	12943	ESSEX	KEENE VALLEY	NY
14564	11697	QUEENS	ROCKAWAY POINT	NY
14565	13901	BROOME	BINGHAMTON	NY
14566	11201	KINGS	BROOKLYN	NY
14567	10470	BRONX	BRONX	NY
14568	12572	DUTCHESS	RHINEBECK	NY
14569	11024	NASSAU	GREAT NECK	NY
14570	12180	RENSSELAER	TROY	NY
14571	14120	NIAGARA	NORTH TONAWANDA	NY
14572	11514	NASSAU	CARLE PLACE	NY
14573	10522	WESTCHESTER	DOBBS FERRY	NY
14574	11385	QUEENS	GLENDALE	NY
14575	12550	ORANGE	NEWBURGH	NY
14576	10536	WESTCHESTER	KATONAH	NY
14577	14411	ORLEANS	ALBION	NY
14578	13673	JEFFERSON	PHILADELPHIA	NY
14579	12205	ALBANY	ALBANY	NY
14580	10314	RICHMOND	STATEN ISLAND	NY
14581	11414	QUEENS	HOWARD BEACH	NY
14582	12871	SARATOGA	SCHUYLERVILLE	NY
14583	11758	NASSAU	MASSAPEQUA	NY
14584	129560286	ESSEX	MINEVILLE	NY
14585	13126	OSWEGO	OSWEGO	NY
14586	12209	ALBANY	ALBANY	NY
14587	11430	QUEENS	JAMAICA	NY
14588	10701	WESTCHESTER	YONKERS	NY
14589	10474	BRONX	BRONX	NY
14590	12498	ULSTER	WOODSTOCK	NY
14591	10601	WESTCHESTER	WHITE PLAINS	NY
14592	10034	NEW YORK	NEW YORK	NY
14593	13204	ONONDAGA	SYRACUSE	NY
14594	11004	QUEENS	GLEN OAKS	NY
14595	10467	BRONX	BRONX	NY
14596	12801	WARREN	GLENS FALLS	NY
14597	11428	QUEENS	QUEENS VILLAGE	NY
14598	11238	KINGS	BROOKLYN	NY
14599	10031	NEW YORK	NEW YORK	NY
14600	11946	SUFFOLK	HAMPTON BAYS	NY
14601	11217	KINGS	BROOKLYN	NY
14602	10011	NEW YORK	NEW YORK	NY
14603	14546	MONROE	SCOTTSVILLE	NY
14604	11756	NASSAU	LEVITTOWN	NY
14605	10002	NEW YORK	NEW YORK	NY
14606	14502	WAYNE	MACEDON	NY
14607	10019	NEW YORK	NEW YORK	NY
14608	10454	BRONX	BRONX	NY
14609	12845	WARREN	LAKE GEORGE	NY
14610	13208	ONONDAGA	SYRACUSE	NY
14611	11232	KINGS	BROOKLYN	NY
14612	11214	KINGS	BROOKLYN	NY
14613	12776	SULLIVAN	ROSCOE	NY
14614	11901	SUFFOLK	RIVERHEAD	NY
14615	11101	QUEENS	LONG ISLAND CITY	NY
14616	109542028	ROCKLAND	BARDONIA	NY
14617	12930	FRANKLIN	DICKINSON CENTER	NY
14618	10603	WESTCHESTER	WHITE PLAINS	NY
14619	14136	CHAUTAUQUA	SILVER CREEK	NY
14620	10451	BRONX	BRONX	NY
14621	95448	ALBANY	HEALDSBURG	CA
14622	11714	NASSAU	PLAINEDGE	NY
14623	11725	SUFFOLK	COMMACK	NY
14624	10026	NEW YORK	NEW YORK	NY
14625	10011	NEW YORK	NEW YORK	NY
14626	14605	MONROE	ROCHESTER	NY
14627	11735	NASSAU	FARMINGDALE	NY
14628	10452	BRONX	BRONX	NY
14629	11237	KINGS	BROOKLYN	NY
14630	12550	ORANGE	NEWBURGH	NY
14631	10453	BRONX	BRONX	NY
14632	10801	WESTCHESTER	NEW ROCHELLE	NY
14633	13302	OSWEGO	ALTMAR	NY
14634	10473	BRONX	BRONX	NY
14635	11510	NASSAU	BALDWIN	NY
14636	10038	NEW YORK	NEW YORK	NY
14637	10308	RICHMOND	STATEN ISLAND	NY
14638	10705	WESTCHESTER	YONKERS	NY
14639	12206	ALBANY	ALBANY	NY
14640	12496	GREENE	WINDHAM	NY
14641	14043	ERIE	DEPEW	NY
14642	11951	SUFFOLK	MASTIC BEACH	NY
14643	10018	NEW YORK	NEW YORK	NY
14644	11782	SUFFOLK	SAYVILLE	NY
14645	11103	QUEENS	ASTORIA	NY
14646	11710	NASSAU	NORTH BELLMORE	NY
14647	11203	KINGS	BROOKLYN	NY
14648	11003	NASSAU	ELMONT	NY
14649	11237	KINGS	BROOKLYN	NY
14650	10003	NEW YORK	NEW YORK	NY
14651	11561	NASSAU	LONG BEACH	NY
14652	13045	CORTLAND	CORTLAND	NY
14653	11579	NASSAU	SEA CLIFF	NY
14654	14207	ERIE	TONAWANDA	NY
14655	10001	NEW YORK	NEW YORK	NY
14656	11238	KINGS	BROOKLYN	NY
14657	10016	NEW YORK	NEW YORK	NY
14658	10022	NEW YORK	NEW YORK	NY
14659	10014	NEW YORK	NEW YORK	NY
14660	14722	CHAUTAUQUA	CHAUTAUQUA	NY
14661	10010	NEW YORK	NEW YORK	NY
14662	10462	BRONX	BRONX	NY
14663	12932	ESSEX	ELIZABETHTOWN	NY
14664	11758	NASSAU	MASSAPEQUA	NY
14665	10573	WESTCHESTER	PORT CHESTER	NY
14666	11385	QUEENS	RIDGEWOOD	NY
14667	11106	QUEENS	ASTORIA	NY
14668	14221	ERIE	WILLIAMSVILLE	NY
14669	14534	MONROE	PITTSFORD	NY
14670	14624	MONROE	ROCHESTER	NY
14671	10533	WESTCHESTER	IRVINGTON	NY
14672	10003	NEW YORK	NEW YORK	NY
14673	10014	NEW YORK	NEW YORK	NY
14674	14517	LIVINGSTON	NUNDA	NY
14675	11720	SUFFOLK	CENTEREACH	NY
14676	13316	ONEIDA	CAMDEN	NY
14677	11791	NASSAU	SYOSSET	NY
14678	13417	ONEIDA	NEW YORK MILLS	NY
14679	11368	QUEENS	CORONA	NY
14680	12401	ULSTER	KINGSTON	NY
14681	14105	NIAGARA	MIDDLEPORT	NY
14682	12205	ALBANY	ALBANY	NY
14683	13126	OSWEGO	OSWEGO	NY
14684	11375	QUEENS	FOREST HILLS	NY
14685	13142	OSWEGO	PULASKI	NY
14686	10550	WESTCHESTER	MOUNT VERNON	NY
14687	12303	SCHENECTADY	SCHENECTADY	NY
14688	140944834	NIAGARA	LOCKPORT	NY
14689	11201	KINGS	BROOKLYN	NY
14690	11432	QUEENS	JAMAICA	NY
14691	10016	NEW YORK	NEW YORK	NY
14692	14224	ERIE	WEST SENECA	NY
14693	11421	QUEENS	WOODHAVEN	NY
14694	12845	WARREN	LAKE GEORGE	NY
14695	12766	SULLIVAN	N BRANCH	NY
14696	11436	QUEENS	OZONE PARK	NY
14697	14604	MONROE	ROCHESTER	NY
14698	11743	SUFFOLK	HUNTINGTON	NY
14699	14150	ERIE	TONAWANDA	NY
14700	14223	ERIE	BUFFALO	NY
14701	14004	ERIE	ALDEN	NY
14702	10036	NEW YORK	NEW YORK	NY
14703	10028	NEW YORK	NEW YORK	NY
14704	10001	NEW YORK	NEW YORK	NY
14705	14779	CATTARAUGUS	SALAMANCA	NY
14706	14564	ONTARIO	VICTOR	NY
14707	11372	QUEENS	JACKSON HEIGHTS	NY
14708	10006	NEW YORK	NEW YORK	NY
14709	14903	CHEMUNG	ELMIRA HEIGHTS	NY
14710	10017	NEW YORK	NEW YORK	NY
14711	14772	CATTARAUGUS	STEAMBURG	NY
14712	11203	KINGS	BROOKLYN	NY
14713	14891	SCHUYLER	WATKINS GLEN	NY
14714	10506	WESTCHESTER	BEDFORD	NY
14715	11930	SUFFOLK	AMAGANSETT	NY
14716	11225	KINGS	BROOKLYN	NY
14717	11101	QUEENS	LONG ISLAND CITY	NY
14718	12550	ORANGE	NEWBURGH	NY
14719	10002	NEW YORK	NEW YORK	NY
14720	12571	DUTCHESS	RED HOOK	NY
14721	14733	CHAUTAUQUA	FALCONER	NY
14722	11412	QUEENS	SAINT ALBANS	NY
14723	12524	DUTCHESS	FISHKILL	NY
14724	14895	ALLEGANY	WELLSVILLE	NY
14725	14843	STEUBEN	HORNELL	NY
14726	11373	QUEENS	ELMHURST	NY
14727	14605	MONROE	ROCHESTER	NY
14728	11901	SUFFOLK	RIVERHEAD	NY
14729	10580	WESTCHESTER	RYE	NY
14730	10956	ROCKLAND	NEW CITY	NY
14731	10703	WESTCHESTER	YONKERS	NY
14732	14203	ERIE	BUFFALO	NY
14733	10013	NEW YORK	NEW YORK	NY
14734	10562	WESTCHESTER	OSSINING	NY
14735	12305	SCHENECTADY	SCHENECTADY	NY
14736	10451	BRONX	BRONX	NY
14737	10002	NEW YORK	NEW YORK	NY
14738	11787	SUFFOLK	SMITHTOWN	NY
14739	10990	ORANGE	WARWICK	NY
14740	10001	ALBANY	NEW YORK	NY
14741	11358	QUEENS	FLUSHING	NY
14742	11771	NASSAU	OYSTER BAY	NY
14743	11217	KINGS	BROOKLYN	NY
14744	10018	NEW YORK	NEW YORK	NY
14745	11375	QUEENS	FOREST HILLS	NY
14746	10016	NEW YORK	NEW YORK	NY
14747	10038	NEW YORK	NEW YORK	NY
14748	14048	CHAUTAUQUA	DUNKIRK	NY
14749	14611	MONROE	ROCHESTER	NY
14750	11105	QUEENS	ASTORIA	NY
14751	10012	NEW YORK	NEW YORK	NY
14752	10027	NEW YORK	NEW YORK	NY
14753	10456	BRONX	BRONX	NY
14754	11354	QUEENS	FLUSHING	NY
14755	14304	NIAGARA	NIAGARA FALLS	NY
14756	10607	WESTCHESTER	WHITE PLAINS	NY
14757	12545	DUTCHESS	MILLBROOK	NY
14758	10128	NEW YORK	NEW YORK	NY
14759	13045	CORTLAND	CORTLAND	NY
14760	14075	ERIE	HAMBURG	NY
14761	13057	ONONDAGA	EAST SYRACUSE	NY
14762	10075	NEW YORK	NEW YORK	NY
14763	11001	NASSAU	FLORAL PARK	NY
14764	11791	NASSAU	SYOSSET	NY
14765	11801	NASSAU	HICKSVILLE	NY
