	Borough	Postcode
10374	Brooklyn	11230
10375	Queens	11433
10376	Queens	11374
10377	Queens	11103
10378	Bronx	10463
10379	Brooklyn	11235
10380	Manhattan	10009
10381	Manhattan	10028
10382	Queens	11355
10383	Bronx	10468
10384	Brooklyn	11215
10385	Queens	11372
10386	Brooklyn	11209
10387	Queens	11416
10388	Brooklyn	11218
10389	Manhattan	10012
10390	Manhattan	10025
10391	Queens	11377
10392	Brooklyn	11231
10393	Manhattan	10002
10394	Queens	11369
10395	Manhattan	10065
10396	Manhattan	10029
10397	Brooklyn	11228
10398	Manhattan	10024
10399	Manhattan	10017
10400	Queens	11362
10401	Queens	11103
10402	Queens	11362
10403	Brooklyn	11209
10404	Manhattan	10003
10405	Manhattan	10128
10406	Queens	11373
10407	Manhattan	10002
10408	Manhattan	10013
10409	Manhattan	10007
10410	Brooklyn	11222
10411	Queens	11103
10412	Queens	11373
10413	Brooklyn	11229
10414	Queens	11373
10415	Manhattan	10009
10416	Manhattan	10013
10417	Queens	11102
10418	Brooklyn	11210
10419	Manhattan	10001
10420	Manhattan	10075
10421	Brooklyn	11215
10422	Manhattan	10128
10423	Queens	11368
10424	Manhattan	10013
10425	Brooklyn	11205
10426	Brooklyn	11237
10427	Manhattan	10001
10428	Brooklyn	11206
10429	Manhattan	10003
10430	Manhattan	10012
10431	Manhattan	10024
10432	Manhattan	10003
10433	Queens	11368
10434	Brooklyn	11231
10435	Manhattan	10029
10436	Manhattan	10032
10437	Manhattan	10065
10438	Manhattan	10019
10439	Brooklyn	11222
10440	Manhattan	10013
10441	Manhattan	10012
10442	Staten Island	10301
10443	Manhattan	10034
10444	Manhattan	10009
10445	Manhattan	10003
10446	Bronx	10466
10447	Manhattan	10128
10448	Queens	11368
10449	Manhattan	10009
10450	Manhattan	10017
10451	Manhattan	10022
10452	Queens	11105
10453	Brooklyn	11238
10454	Manhattan	10012
10455	Manhattan	10002
10456	Manhattan	10018
10457	Brooklyn	11249
10458	Manhattan	10012
10459	Queens	11101
10460	Brooklyn	12207
10461	Staten Island	10306
10462	Manhattan	10036
10463	Queens	11106
10464	Staten Island	10314
10465	Queens	11355
10466	Queens	11368
10467	Brooklyn	11221
10468	Queens	11385
10469	Manhattan	10024
10470	Queens	11385
10471	Brooklyn	11231
10472	Manhattan	10022
10473	Manhattan	10016
10474	Manhattan	10003
10475	Brooklyn	11235
10476	Manhattan	10018
10477	Brooklyn	11211
10478	Manhattan	10040
10479	Brooklyn	11220
10480	Manhattan	10013
10481	Queens	11356
10482	Manhattan	10022
10483	Queens	11365
10484	Queens	11101
10485	Manhattan	10001
10486	Manhattan	10016
10487	Manhattan	10036
10488	Queens	11106
10489	Manhattan	10038
10490	Manhattan	10003
10491	Brooklyn	11230
10492	Queens	11426
10493	Manhattan	10018
10494	Brooklyn	11228
10495	Manhattan	10003
10496	Manhattan	10003
10497	Manhattan	10013
10498	Brooklyn	11237
10499	Manhattan	10014
10500	Manhattan	10002
10501	Brooklyn	11213
10502	Bronx	10458
10503	Manhattan	10016
10504	Queens	12356
10505	Manhattan	10014
10506	Staten Island	10306
10507	Manhattan	10029
10508	Brooklyn	11217
10509	Manhattan	10018
10510	Manhattan	10010
10511	Brooklyn	11219
10512	Manhattan	10006
10513	Manhattan	10011
10514	Manhattan	10003
10515	Bronx	10459
10516	Manhattan	10011
10517	Manhattan	10014
10518	Bronx	10475
10519	Brooklyn	11237
10520	Manhattan	10026
10521	Queens	11368
10522	Manhattan	10011
10523	Manhattan	10016
10524	Manhattan	10019
10525	Brooklyn	11221
10526	Manhattan	10025
10527	Brooklyn	11234
10528	Queens	11421
10529	Manhattan	10009
10530	Queens	11102
10531	Manhattan	10035
10532	Queens	11263
10533	Queens	11432
10534	Brooklyn	11217
10535	Brooklyn	11215
10537	Brooklyn	11222
10538	Manhattan	10010
10539	Brooklyn	11217
10540	Brooklyn	11215
10541	Brooklyn	11218
10542	Manhattan	10033
10543	Manhattan	10001
10544	Staten Island	10310
10545	Brooklyn	11237
10546	Manhattan	10065
10547	Manhattan	10022
10548	Queens	11103
10549	Queens	11361
10550	Brooklyn	11211
10551	Manhattan	10036
10552	Manhattan	10024
10553	Brooklyn	11237
10554	Queens	11385
10555	Queens	11102
10556	Manhattan	10003
10557	Brooklyn	11217
10558	Manhattan	10034
10559	Queens	11385
10560	Queens	11419
10561	Bronx	10452
10562	Brooklyn	11211
10563	Manhattan	10016
10564	Manhattan	10001
10565	Bronx	10458
10566	Bronx	10451
10567	Brooklyn	11373
10568	Brooklyn	11230
10569	Manhattan	10002
10570	Manhattan	10020
10571	Staten Island	11306
10572	Brooklyn	11201
10573	Manhattan	10012
10574	Bronx	10466
10575	Manhattan	10027
10576	Manhattan	10018
10577	Brooklyn	11222
10578	Brooklyn	11220
10579	Brooklyn	11211
10580	Brooklyn	11215
10581	Manhattan	10022
10582	Manhattan	10009
10583	Queens	11377
10584	Queens	11369
10585	Queens	11103
10586	Brooklyn	11217
10587	Manhattan	10021
10588	Queens	11004
10589	Brooklyn	11249
10590	Brooklyn	10312
10591	Queens	11101
10592	Queens	11103
10593	Manhattan	10004
10594	Queens	11375
10595	Manhattan	10032
10596	Manhattan	10019
10597	Bronx	10461
10598	Manhattan	10009
10599	Manhattan	8816
10600	Manhattan	10009
10601	Manhattan	10009
10602	Brooklyn	11223
10603	Queens	11361
10604	Manhattan	10002
10605	Manhattan	10013
10606	Queens	11374
10607	Bronx	10461
10608	Manhattan	10016
10609	Manhattan	10022
10610	Manhattan	10032
10611	Manhattan	10004
10612	Bronx	10457
10613	Queens	11101
10614	Manhattan	10005
10615	Brooklyn	11228
10616	Brooklyn	11209
10617	Brooklyn	11201
10618	Bronx	10454
10619	Brooklyn	11233
10620	Bronx	10461
10621	Queens	11101
10622	Queens	11368
10623	Brooklyn	11236
10624	Brooklyn	11231
10625	Manhattan	10010
10626	Manhattan	10012
10627	Manhattan	10022
10628	Manhattan	10075
10629	Brooklyn	11201
10630	Bronx	10458
10631	Manhattan	10018
10632	Brooklyn	11215
10633	Manhattan	10009
10634	Manhattan	10002
10635	Brooklyn	11229
10636	Queens	11373
10637	Bronx	10462
10638	Manhattan	10036
10639	Queens	11369
10640	Manhattan	10041
10641	Queens	11432
10642	Manhattan	10004
10643	Brooklyn	11217
10644	Manhattan	10018
10645	Queens	11356
10646	Brooklyn	11215
10647	Manhattan	10010
10648	Bronx	10458
10649	Manhattan	10001
10650	Manhattan	10038
10651	Bronx	10463
10652	Manhattan	10001
10653	Queens	11697
10654	Manhattan	10016
10655	Manhattan	10014
10656	Brooklyn	11206
10657	Queens	11360
10658	Queens	11368
10659	Brooklyn	11205
10660	Manhattan	10019
10661	Staten Island	10306
10662	Manhattan	10011
10663	Queens	11375
10664	Queens	11357
10665	Bronx	10455
10666	Manhattan	10019
10667	Brooklyn	11215
10668	Queens	11354
10669	Manhattan	10003
10670	Brooklyn	11201
10671	Manhattan	10038
10672	Manhattan	10026
10673	Bronx	10458
10674	Manhattan	10025
10675	Manhattan	10011
10676	Manhattan	11103
10677	Manhattan	10014
10678	Brooklyn	11231
10679	Staten Island	10306
10680	Manhattan	10003
10681	Brooklyn	11205
10682	Manhattan	10011
10684	Bronx	10461
10685	Manhattan	10033
10686	Queens	11104
10687	Queens	11372
10688	Queens	11101
10689	Manhattan	10012
10690	Queens	11373
10691	Manhattan	10012
10692	Brooklyn	11215
10693	Brooklyn	11238
10694	Manhattan	10026
10695	Manhattan	10128
10696	Queens	11373
10697	Manhattan	10035
10698	Brooklyn	11231
10699	Queens	11355
10700	Queens	11378
10701	Manhattan	10018
10702	Queens	11414
10703	Brooklyn	11226
10704	Queens	11432
10705	Manhattan	10011
10706	Bronx	10451
10707	Staten Island	10314
10708	Manhattan	10002
10709	Manhattan	10018
10710	Queens	11373
10711	Brooklyn	11201
10712	Brooklyn	11204
10713	Brooklyn	11206
10714	Queens	11693
10715	Brooklyn	11228
10716	Manhattan	10128
10717	Queens	11385
10718	Queens	11106
10719	Manhattan	10003
10720	Bronx	10465
10721	Manhattan	10013
10722	Brooklyn	11215
10723	Queens	11373
10724	Brooklyn	11220
10725	Queens	11106
10726	Manhattan	10034
10727	Queens	11694
10728	Manhattan	10019
10729	Manhattan	10018
10730	Brooklyn	11230
10731	Bronx	10467
10732	Bronx	10469
10733	Brooklyn	11238
10734	Manhattan	10036
10735	Queens	11377
10736	Brooklyn	11209
10737	Brooklyn	11215
10738	Manhattan	10022
10739	Manhattan	10001
10740	Queens	11432
10741	Manhattan	10014
10742	Manhattan	10026
10743	Manhattan	10014
10744	Brooklyn	11229
10745	Brooklyn	11238
10746	Queens	11374
10747	Brooklyn	11211
10748	Bronx	10471
10749	Manhattan	10013
10750	Manhattan	10001
10751	Brooklyn	11215
10752	Brooklyn	11220
10753	Manhattan	10036
10754	Queens	11693
10755	Brooklyn	11209
10756	Brooklyn	11222
10757	Manhattan	10013
10758	Brooklyn	11201
10759	Manhattan	10012
10760	Manhattan	10009
10761	Queens	11377
10762	Brooklyn	11230
10763	Brooklyn	11231
10764	Bronx	10467
10765	Brooklyn	11216
10766	Manhattan	10010
10767	Bronx	10461
10768	Brooklyn	11249
10769	Brooklyn	11210
10770	Staten Island	10306
10771	Bronx	10466
10772	Manhattan	10022
10773	Manhattan	10065
10774	Brooklyn	11208
10775	Staten Island	10301
10776	Brooklyn	11229
10777	Brooklyn	11237
10778	Queens	11103
10779	Manhattan	10036
10780	Brooklyn	11231
10781	Manhattan	10019
10782	Brooklyn	11211
10783	Brooklyn	11216
10784	Brooklyn	11211
10785	Manhattan	10001
10786	Queens	11361
10787	Brooklyn	11218
10788	Brooklyn	11232
10789	Brooklyn	11211
10790	Manhattan	10028
10791	Brooklyn	11216
10792	Bronx	10461
10793	Bronx	10463
10794	Queens	11385
10795	Manhattan	10038
10796	Manhattan	10009
10797	Bronx	10456
10798	Queens	11103
10799	Brooklyn	11223
10800	Queens	11101
10801	Manhattan	10038
10802	Queens	11355
10803	Manhattan	10025
10804	Manhattan	10010
10805	Manhattan	10012
10806	Staten Island	10309
10807	Queens	11377
10808	Manhattan	10001
10809	Queens	11693
10810	Brooklyn	11211
10811	Manhattan	10014
10812	Bronx	10467
10813	Manhattan	10003
10814	Brooklyn	11235
10815	Manhattan	10010
10816	Brooklyn	11231
10817	Manhattan	10018
10818	Manhattan	10016
10819	Manhattan	10119
10820	Manhattan	10014
10821	Manhattan	10016
10822	Manhattan	10001
10823	Manhattan	10034
10824	Queens	11102
10825	Queens	11104
10826	Manhattan	10002
10827	Brooklyn	11237
10828	Manhattan	10010
10829	Manhattan	10032
10830	Queens	11373
10831	Manhattan	10019
10832	Brooklyn	11211
10833	Manhattan	10001
10834	Bronx	10032
10835	Brooklyn	11231
10836	Brooklyn	11217
10837	Brooklyn	11201
10838	Manhattan	10128
10839	Brooklyn	11249
10840	Queens	11385
10841	Brooklyn	11233
10842	Queens	11105
10843	Manhattan	10036
10844	Brooklyn	11214
10845	Manhattan	10029
10846	Brooklyn	11238
10847	Manhattan	10016
10848	Manhattan	10033
10849	Manhattan	10036
10850	Bronx	10461
10851	Manhattan	10003
10852	Brooklyn	11218
10853	Queens	11368
10854	Manhattan	10025
10855	Manhattan	10002
10856	Bronx	10468
10857	Brooklyn	11217
10858	Manhattan	10026
10859	Manhattan	10022
10860	Brooklyn	11201
10861	Queens	11361
10862	Manhattan	10010
10863	Manhattan	10031
10864	Queens	11432
10865	Manhattan	10013
10866	Manhattan	10012
10867	Bronx	10458
10868	Manhattan	10009
10869	Brooklyn	11211
10870	Staten Island	10309
10871	Manhattan	10005
10872	Manhattan	10019
10873	Manhattan	10013
10874	Brooklyn	11230
10875	Manhattan	10033
10876	Manhattan	10034
10877	Queens	11105
10878	Manhattan	10034
10879	Manhattan	10009
10880	Manhattan	10014
10881	Brooklyn	11201
10882	Manhattan	10040
10883	Manhattan	10012
10884	Queens	11418
10885	Queens	11103
10886	Bronx	10458
10887	Manhattan	10002
10888	Manhattan	10013
10889	Brooklyn	11220
10890	Queens	11372
10891	Manhattan	10128
10892	Queens	11377
10893	Queens	11368
10894	Queens	11416
10895	Brooklyn	11206
10896	Queens	11369
10897	Manhattan	10016
10898	Manhattan	10025
10899	Manhattan	10012
10900	Manhattan	10128
10901	Queens	11354
10902	Manhattan	10065
10903	Queens	11377
10904	Brooklyn	11211
10905	Brooklyn	11207
10906	Queens	11375
10907	Manhattan	10023
10908	Brooklyn	11220
10909	Manhattan	10029
10910	Brooklyn	11237
10911	Brooklyn	11211
10912	Manhattan	10016
10913	Queens	11101
10914	Queens	11372
10915	Queens	11377
10916	Manhattan	10025
10917	Manhattan	10036
10918	Manhattan	10017
10919	Queens	11366
10920	Brooklyn	11238
10921	Brooklyn	11237
10922	Queens	11426
10923	Manhattan	10011
10924	Manhattan	10003
10925	Manhattan	10028
10926	Brooklyn	11211
10927	Manhattan	10017
10928	Manhattan	10023
10929	Manhattan	10065
10930	Queens	11372
10931	Queens	11372
10932	Brooklyn	11249
10933	Queens	11355
10934	Brooklyn	11211
10935	Queens	11372
10936	Manhattan	10012
10937	Queens	11385
10938	Brooklyn	11230
10939	Manhattan	10022
10940	Brooklyn	11209
10941	Queens	11418
10942	Brooklyn	11231
10943	Queens	11354
10944	Brooklyn	11220
10945	Staten Island	10306
10946	Brooklyn	11215
10947	Brooklyn	11226
10948	Queens	11368
10949	Queens	11694
10950	Queens	11378
10951	Manhattan	10075
10952	Manhattan	10013
10953	Manhattan	10017
10954	Manhattan	10003
10955	Brooklyn	11238
10956	Brooklyn	11217
10957	Brooklyn	11209
10958	Manhattan	10003
10959	Brooklyn	11215
10960	Manhattan	10012
10961	Manhattan	10013
10962	Brooklyn	11209
10963	Queens	11104
10964	Manhattan	10002
10965	Brooklyn	11238
10966	Queens	11372
10967	Manhattan	10021
10968	Brooklyn	11201
10969	Manhattan	10029
10970	Manhattan	10041
10971	Brooklyn	11211
10972	Queens	11103
10973	Manhattan	10128
10974	Bronx	10455
10975	Queens	11367
10976	Manhattan	10013
10977	Queens	11375
10978	Queens	11103
10979	Manhattan	10075
10980	Queens	11106
10981	Manhattan	10013
10982	Manhattan	10003
10983	Manhattan	10065
10984	Queens	11103
10985	Queens	11421
10986	Manhattan	10009
10987	Manhattan	10014
10988	Bronx	10455
10989	Manhattan	10003
10990	Queens	11354
10991	Manhattan	10038
10992	Manhattan	11104
10993	Queens	11418
10995	Brooklyn	11235
10996	Manhattan	10011
10997	Brooklyn	11238
10998	Brooklyn	11201
10999	Manhattan	10032
11000	Manhattan	10002
11001	Manhattan	10016
11002	Brooklyn	11203
11003	Manhattan	10038
11004	Brooklyn	11209
11005	Brooklyn	11201
11006	Queens	11362
11007	Manhattan	10001
11008	Manhattan	10040
11009	Queens	11374
11010	Brooklyn	11222
11011	Queens	11361
11012	Manhattan	10065
11013	Manhattan	10010
11014	Brooklyn	11249
11015	Queens	11385
11016	Bronx	10458
11017	Manhattan	10029
11018	Manhattan	10012
11019	Queens	11435
11020	Queens	11432
11021	Manhattan	10014
11022	Manhattan	10014
11023	Queens	11103
11024	Manhattan	10027
11025	Brooklyn	11201
11026	Manhattan	10011
11027	Manhattan	10128
11028	Brooklyn	11215
11029	Manhattan	10028
11030	Bronx	10458
11031	Manhattan	10036
11032	Brooklyn	11220
11033	Brooklyn	11220
11034	Manhattan	10003
11035	Brooklyn	11214
11036	Manhattan	10013
11037	Manhattan	10029
11038	Brooklyn	11215
11039	Brooklyn	11210
11040	Bronx	10462
11041	Brooklyn	11235
11042	Queens	11106
11043	Brooklyn	11209
11044	Manhattan	10001
11045	Manhattan	10012
11046	Manhattan	10035
11047	Queens	11375
11048	Brooklyn	11237
11049	Manhattan	10019
11050	Bronx	10463
11051	Brooklyn	11209
11052	Manhattan	10031
11053	Bronx	10458
11054	Bronx	10471
11055	Manhattan	10017
11056	Manhattan	10013
11057	Manhattan	10030
11058	Manhattan	10024
11059	Queens	11417
11060	Manhattan	10013
11061	Brooklyn	11237
11062	Queens	11102
11063	Manhattan	10036
11064	Manhattan	10017
11065	Bronx	10454
11066	Queens	11372
11067	Manhattan	10012
11068	Brooklyn	11235
11069	Bronx	10459
11070	Brooklyn	11211
11071	Brooklyn	11201
11072	Manhattan	10009
11073	Bronx	10467
11074	Brooklyn	11232
11075	Manhattan	10012
11076	Bronx	10458
11077	Brooklyn	11210
11078	Brooklyn	11220
11079	Queens	11101
11080	Bronx	10465
11081	Manhattan	10009
11082	Bronx	10462
11083	Manhattan	10007
11084	Staten Island	10306
11085	Queens	11104
11086	Manhattan	10009
11087	Queens	11106
11088	Brooklyn	11207
11089	Brooklyn	11237
11090	Manhattan	10031
11091	Manhattan	10003
11092	Manhattan	10023
11093	Queens	11417
11094	Manhattan	10012
11095	Brooklyn	11215
11096	Manhattan	10023
11097	Brooklyn	11205
11098	Manhattan	10022
11099	Manhattan	10003
11100	Manhattan	10014
11101	Brooklyn	11209
11102	Queens	11106
11103	Manhattan	10016
11104	Manhattan	10003
11105	Queens	11102
11106	Brooklyn	11223
11107	Manhattan	10019
11108	Brooklyn	11201
11109	Manhattan	10022
11110	Staten Island	10301
11111	Queens	11372
11112	Bronx	10456
11113	Manhattan	10011
11114	Manhattan	10027
11115	Brooklyn	11214
11116	Brooklyn	11222
11117	Manhattan	10003
11118	Brooklyn	11216
11119	Manhattan	10036
11120	Bronx	10458
11121	Manhattan	10028
11122	Bronx	10454
11123	Brooklyn	11217
11124	Brooklyn	11211
11125	Manhattan	10001
11126	Queens	11375
11127	Manhattan	10002
11128	Brooklyn	11205
11129	Bronx	10468
11130	Manhattan	10019
11131	Manhattan	10016
11132	Manhattan	10013
11133	Queens	11373
11134	Manhattan	10028
11135	Queens	11375
11136	Manhattan	10028
11137	Bronx	10454
11138	Manhattan	10009
11139	Queens	11367
11140	Brooklyn	11208
11141	Bronx	10466
11142	Queens	11385
11143	Brooklyn	11232
11144	Manhattan	10035
11145	Brooklyn	11211
11146	Manhattan	10002
11147	Bronx	10467
11148	Manhattan	10001
11149	Brooklyn	11220
11150	Manhattan	10011
11151	Queens	11373
11152	Manhattan	10010
11153	Manhattan	10003
11154	Queens	11373
11155	Bronx	7024
11156	Queens	11385
11157	Brooklyn	11223
11158	Manhattan	10024
11159	Manhattan	10014
11160	Manhattan	10007
11161	Queens	11103
11162	Brooklyn	11222
11163	Bronx	10461
11164	Brooklyn	11217
11165	Brooklyn	11226
11166	Manhattan	10001
11167	Brooklyn	11234
11168	Brooklyn	11220
11169	Queens	11354
11170	Bronx	10472
11171	Queens	11373
11172	Queens	11105
11173	Brooklyn	11209
11174	Brooklyn	11216
11175	Queens	11101
11176	Brooklyn	11211
11177	Queens	11372
11178	Queens	11366
11179	Manhattan	10022
11180	Brooklyn	11232
11181	Manhattan	10001
11182	Queens	11106
11183	Manhattan	10033
11184	Brooklyn	11215
11185	Brooklyn	11211
11186	Bronx	10454
11187	Manhattan	10002
11188	Brooklyn	11231
11189	Manhattan	10019
11190	Brooklyn	11220
11191	Manhattan	10009
11192	Queens	11358
11193	Queens	11355
11194	Queens	11102
11195	Manhattan	10009
11196	Brooklyn	11210
11197	Brooklyn	11209
11198	Brooklyn	11217
11199	Queens	11101
11200	Brooklyn	11206
11201	Brooklyn	11201
11202	Manhattan	10019
11203	Manhattan	10009
11204	Manhattan	10021
11205	Brooklyn	11226
11206	Manhattan	10065
11207	Queens	11354
11208	Manhattan	10001
11209	Brooklyn	11213
11210	Manhattan	10075
11211	Manhattan	10013
11212	Manhattan	10013
11213	Brooklyn	11209
11214	Manhattan	10010
11215	Manhattan	10001
11216	Brooklyn	11203
11217	Brooklyn	11249
11218	Brooklyn	11221
11219	Queens	11354
11220	Brooklyn	11223
11221	Manhattan	10036
11222	Queens	11104
11223	Manhattan	10040
11224	Manhattan	10024
11225	Queens	11435
11226	Brooklyn	11249
11227	Brooklyn	11217
11228	Queens	11103
11229	Queens	11432
11230	Manhattan	10010
11231	Brooklyn	11232
11232	Brooklyn	11238
11233	Queens	11372
11234	Brooklyn	11214
11235	Manhattan	10010
11236	Manhattan	10040
11237	Manhattan	10021
11238	Brooklyn	11249
11239	Manhattan	10003
11240	Manhattan	10011
11241	Queens	11373
11242	Manhattan	10012
11243	Brooklyn	11216
11244	Manhattan	10022
11245	Manhattan	10003
11246	Brooklyn	11211
11247	Bronx	10458
11248	Manhattan	10012
11249	Brooklyn	11211
11250	Brooklyn	11249
11251	Manhattan	10007
11252	Manhattan	10001
11253	Manhattan	10009
11254	Queens	11378
11255	Manhattan	10018
11256	Queens	11361
11257	Manhattan	10011
11258	Brooklyn	11214
11259	Manhattan	10012
11260	Manhattan	10014
11261	Queens	11377
11262	Brooklyn	11211
11263	Brooklyn	11213
11264	Manhattan	10019
11265	Manhattan	10019
11266	Queens	11364
11267	Manhattan	10034
11268	Queens	11377
11269	Brooklyn	11232
11270	Brooklyn	11222
11271	Brooklyn	11223
11272	Brooklyn	11216
11273	Queens	11374
11274	Manhattan	10001
11275	Queens	11372
11276	Manhattan	10014
11277	Queens	11379
11278	Bronx	10463
11279	Manhattan	10014
11280	Manhattan	10013
11281	Bronx	10463
11282	Manhattan	10001
11283	Queens	11368
11284	Manhattan	10001
11285	Manhattan	10002
11286	Manhattan	10022
11287	Manhattan	10002
11288	Manhattan	10036
11289	Queens	11354
11290	Brooklyn	11201
11291	Brooklyn	11209
11292	Bronx	10454
11293	Manhattan	10007
11294	Brooklyn	11209
11295	Manhattan	10001
11296	Manhattan	10019
11297	Manhattan	10014
11298	Brooklyn	11237
11299	Manhattan	10018
11300	Brooklyn	11429
11301	Queens	11101
11302	Manhattan	10028
11303	Manhattan	10040
11304	Manhattan	10002
11305	Manhattan	10003
11306	Queens	11361
11307	Brooklyn	11204
11308	Manhattan	10022
11309	Manhattan	10038
11310	Brooklyn	11214
11311	Manhattan	10019
11312	Brooklyn	11215
11313	Brooklyn	11231
11314	Manhattan	10128
11315	Manhattan	10003
11316	Brooklyn	11217
11317	Brooklyn	11215
11318	Manhattan	10021
11319	Brooklyn	11238
11320	Manhattan	10013
11321	Brooklyn	11206
11322	Manhattan	10011
11323	Manhattan	10019
11324	Queens	11426
11325	Brooklyn	11204
11326	Brooklyn	11215
11327	Manhattan	10012
11328	Manhattan	10036
11329	Brooklyn	11214
11330	Manhattan	10012
11331	Brooklyn	11249
11332	Queens	11364
11333	Manhattan	10005
11334	Manhattan	10021
11335	Queens	11106
11336	Manhattan	10002
11337	Manhattan	10031
11338	Manhattan	10010
11339	Queens	11362
11340	Brooklyn	11209
11341	Brooklyn	11238
11342	Brooklyn	11223
11343	Queens	11362
11344	Manhattan	10011
11345	Bronx	10458
11346	Queens	11374
11347	Brooklyn	11223
11348	Manhattan	10022
11349	Brooklyn	11207
11350	Manhattan	10010
11351	Manhattan	10006
11352	Queens	11354
11353	Queens	11414
11354	Manhattan	10019
11355	Brooklyn	11220
11356	Queens	11372
11357	Brooklyn	11201
11358	Manhattan	10012
11359	Manhattan	10003
11360	Manhattan	10017
11361	Manhattan	10001
11362	Manhattan	10024
11363	Manhattan	10018
11364	Bronx	10458
11365	Brooklyn	11209
11366	Brooklyn	11249
11367	Queens	11354
11368	Queens	11372
11369	Brooklyn	11238
11370	Manhattan	10003
11371	Manhattan	10005
11372	Manhattan	10021
11373	Brooklyn	11215
11374	Brooklyn	11233
11375	Queens	11385
11376	Brooklyn	11207
11377	Manhattan	10002
11378	Queens	11419
11379	Queens	11377
11380	Bronx	10469
11381	Manhattan	10029
