	Facility Zip Code	Facility County	Facility City	Facility State
18712	13662	STLA	MASSENA        	NY
18713	13662	STLA	MASSENA        	NY
18714	13662	STLA	MASSENA        	NY
18715	13662	STLA	MASSENA        	NY
18716	13662	STLA	MASSENA        	NY
18717	13662	STLA	MASSENA        	NY
18718	13662	STLA	MASSENA        	NY
18719	13662	STLA	MASSENA        	NY
18720	13662	STLA	MASSENA        	NY
18721	13662	STLA	MASSENA        	NY
18722	13662	STLA	MASSENA        	NY
18723	13662	STLA	MASSENA        	NY
18724	13662	STLA	MASSENA        	NY
18725	13662	STLA	MASSENA        	NY
18726	13662	STLA	MASSENA        	NY
18727	13662	STLA	MASSENA        	NY
18728	13662	STLA	MASSENA        	NY
18729	12965	STLA	NICHOLVILLE    	NY
18730	12965	STLA	NICHOLVILLE    	NY
18731	13667	STLA	NORFOLK        	NY
18732	13667	STLA	NORFOLK        	NY
18733	13667	STLA	NORFOLK        	NY
18734	13667	STLA	NORFOLK        	NY
18735	13667	STLA	NORFOLK        	NY
18736	13667	STLA	NORFOLK        	NY
18737	13667	STLA	NORFOLK        	NY
18738	13667	STLA	NORFOLK        	NY
18739	13667	STLA	NORFOLK        	NY
18740	13667	STLA	NORFOLK        	NY
18741	13667	STLA	NORFOLK        	NY
18742	12967	STLA	NORTH LAWRENCE 	NY
18743	13668	STLA	NORWOOD        	NY
18744	13668	STLA	NORWOOD        	NY
18745	13668	STLA	NORWOOD        	NY
18746	13668	STLA	NORWOOD        	NY
18747	13668	STLA	NORWOOD        	NY
18748	13668	STLA	NORWOOD        	NY
18749	13668	STLA	NORWOOD        	NY
18750	13668	STLA	NORWOOD        	NY
18751	13668	STLA	NORWOOD        	NY
18752	13669	STLA	OGDENBURG      	NY
18753	13669	STLA	OGDENBURG      	NY
18754	13669	STLA	OGDENSBURG     	NY
18755	13669	STLA	OGDENSBURG     	NY
18756	13669	STLA	OGDENSBURG     	NY
18757	13669	STLA	OGDENSBURG     	NY
18758	13669	STLA	OGDENSBURG     	NY
18759	13669	STLA	OGDENSBURG     	NY
18760	13669	STLA	OGDENSBURG     	NY
18761	13669	STLA	OGDENSBURG     	NY
18762	13669	STLA	OGDENSBURG     	NY
18763	13669	STLA	OGDENSBURG     	NY
18764	13669	STLA	OGDENSBURG     	NY
18765	13669	STLA	OGDENSBURG     	NY
18766	13669	STLA	OGDENSBURG     	NY
18767	13669	STLA	OGDENSBURG     	NY
18768	13669	STLA	OGDENSBURG     	NY
18769	13669	STLA	OGDENSBURG     	NY
18770	13669	STLA	OGDENSBURG     	NY
18771	13669	STLA	OGDENSBURG     	NY
18772	13669	STLA	OGDENSBURG     	NY
18773	13669	STLA	OGDENSBURG     	NY
18774	13669	STLA	OGDENSBURG     	NY
18775	13669	STLA	OGDENSBURG     	NY
18776	13669	STLA	OGDENSBURG     	NY
18777	13669	STLA	OGDENSBURG     	NY
18778	13669	STLA	OGDENSBURG     	NY
18779	13670	STLA	OSWEGATCHIE    	NY
18780	13672	STLA	PARISHVILLE    	NY
18781	13676	STLA	POTSDAM        	NY
18782	13676	STLA	POTSDAM        	NY
18783	13676	STLA	POTSDAM        	NY
18784	13676	STLA	POTSDAM        	NY
18785	13676	STLA	POTSDAM        	NY
18786	13676	STLA	POTSDAM        	NY
18787	13676	STLA	POTSDAM        	NY
18788	13676	STLA	POTSDAM        	NY
18789	13676	STLA	POTSDAM        	NY
18790	13676	STLA	POTSDAM        	NY
18791	13676	STLA	POTSDAM        	NY
18792	13676	STLA	POTSDAM        	NY
18793	13676	STLA	POTSDAM        	NY
18794	13676	STLA	POTSDAM        	NY
18795	13676	STLA	POTSDAM        	NY
18796	13676	STLA	POTSDAM        	NY
18797	13676	STLA	POTSDAM        	NY
18798	13676	STLA	POTSDAM        	NY
18799	13676	STLA	POTSDAM        	NY
18800	13676	STLA	POTSDAM        	NY
18801	13676	STLA	POTSDAM        	NY
18802	13676	STLA	POTSDAM        	NY
18803	13676	STLA	POTSDAM        	NY
18804	13676	STLA	POTSDAM        	NY
18805	13676	STLA	POTSDAM        	NY
18806	13676	STLA	POTSDAM        	NY
18807	13676	STLA	POTSDAM        	NY
18808	13676	STLA	POTSDAM        	NY
18809	13676	STLA	POTSDAM        	NY
18810	13676	STLA	POTSDAM        	NY
18811	13678	STLA	RAYMONDVILLE   	NY
18812	13679	STLA	REDWOOD        	NY
18813	13684	STLA	RUSELL         	NY
18814	13684	STLA	RUSSELL        	NY
18815	13684	STLA	RUSSELL        	NY
18816	13684	STLA	RUSSELL        	NY
18817	13687	STLA	SOUTH COLTON   	NY
18818	13690	STLA	STAR LAKE      	NY
18819	13690	STLA	STAR LAKE      	NY
18820	13694	STLA	WADDINGTON     	NY
18821	13694	STLA	WADDINGTON     	NY
18822	13694	STLA	WADDINGTON     	NY
18823	13694	STLA	WADDINGTON     	NY
18824	13694	STLA	WADDINGTON     	NY
18825	13694	STLA	WADDINGTON     	NY
18826	13694	STLA	WADINGTON      	NY
18827	13696	STLA	WEST STOCKHOLM 	NY
18828	13697	STLA	WINTHROP       	NY
18829	13697	STLA	WINTHROP       	NY
18830	13697	STLA	WINTHROP       	NY
18831	13697	STLA	WINTHROP       	NY
18832	13697	STLA	WINTHROP       	NY
18833	13697	STLA	WINTHROP       	NY
18834	11930	SUFF	AMAGANSET      	NY
18835	11930	SUFF	AMAGANSETT     	NY
18836	11930	SUFF	AMAGANSETT     	NY
18837	11930	SUFF	AMAGANSETT     	NY
18838	11930	SUFF	AMAGANSETT     	NY
18839	11701	SUFF	AMITYVILLE     	NY
18840	11701	SUFF	AMITYVILLE     	NY
18841	11701	SUFF	AMITYVILLE     	NY
18842	11701	SUFF	AMITYVILLE     	NY
18843	11701	SUFF	AMITYVILLE     	NY
18844	11701	SUFF	AMITYVILLE     	NY
18845	11701	SUFF	AMITYVILLE     	NY
18846	11701	SUFF	AMITYVILLE     	NY
18847	11701	SUFF	AMITYVILLE     	NY
18848	11701	SUFF	AMITYVILLE     	NY
18849	11701	SUFF	AMITYVILLE     	NY
18850	11701	SUFF	AMITYVILLE     	NY
18851	11701	SUFF	AMITYVILLE     	NY
18852	11701	SUFF	AMITYVILLE     	NY
18853	11701	SUFF	AMITYVILLE     	NY
18854	11701	SUFF	AMITYVILLE     	NY
18855	11701	SUFF	AMITYVILLE     	NY
18856	11701	SUFF	AMITYVILLE     	NY
18857	11701	SUFF	AMITYVILLE     	NY
18858	11701	SUFF	AMITYVILLE     	NY
18859	11701	SUFF	AMITYVILLE     	NY
18860	11701	SUFF	AMITYVILLE     	NY
18861	11701	SUFF	AMITYVILLE     	NY
18862	11701	SUFF	AMITYVILLE     	NY
18863	11701	SUFF	AMITYVILLE     	NY
18864	11701	SUFF	AMITYVILLE     	NY
18865	11701	SUFF	AMITYVILLE     	NY
18866	11701	SUFF	AMITYVILLE     	NY
18867	11701	SUFF	AMITYVILLE     	NY
18868	11701	SUFF	AMITYVILLE     	NY
18869	11701	SUFF	AMITYVILLE     	NY
18870	11701	SUFF	AMITYVILLE     	NY
18871	11701	SUFF	AMITYVILLE     	NY
18872	11701	SUFF	AMITYVILLE     	NY
18873	11701	SUFF	AMITYVILLE     	NY
18874	11701	SUFF	AMITYVILLE     	NY
18875	11701	SUFF	AMITYVILLE     	NY
18876	11701	SUFF	AMITYVILLE     	NY
18877	11701	SUFF	AMITYVILLE     	NY
18878	11701	SUFF	AMITYVILLE     	NY
18879	11701	SUFF	AMITYVILLE     	NY
18880	11701	SUFF	AMITYVILLE     	NY
18881	11701	SUFF	AMITYVILLE     	NY
18882	11701	SUFF	AMITYVILLE     	NY
18883	11701	SUFF	AMITYVILLE     	NY
18884	11701	SUFF	AMITYVILLE     	NY
18885	11701	SUFF	AMITYVILLE     	NY
18886	11701	SUFF	AMITYVILLE     	NY
18887	11701	SUFF	AMITYVILLE     	NY
18888	11701	SUFF	AMITYVILLE     	NY
18889	11701	SUFF	AMITYVILLE     	NY
18890	11701	SUFF	AMITYVILLE     	NY
18891	11701	SUFF	AMITYVILLE     	NY
18892	11701	SUFF	AMITYVILLE     	NY
18893	11701	SUFF	AMITYVILLE     	NY
18894	11701	SUFF	AMITYVILLE     	NY
18895	11701	SUFF	AMITYVILLE     	NY
18896	11701	SUFF	AMITYVILLE     	NY
18897	11701	SUFF	AMITYVILLE     	NY
18898	11701	SUFF	AMITYVILLE     	NY
18899	11701	SUFF	AMITYVILLE     	NY
18900	11931	SUFF	AQUEBOGUE      	NY
18901	11931	SUFF	AQUEBOGUE      	NY
18902	11931	SUFF	AQUEBOGUE      	NY
18903	11931	SUFF	AQUEBOQUE      	NY
18904	11702	SUFF	BABYLON        	NY
18905	11704	SUFF	BABYLON        	NY
18906	11702	SUFF	BABYLON        	NY
18907	11702	SUFF	BABYLON        	NY
18908	11704	SUFF	BABYLON        	NY
18909	11702	SUFF	BABYLON        	NY
18910	11702	SUFF	BABYLON        	NY
18911	11702	SUFF	BABYLON        	NY
18912	11702	SUFF	BABYLON        	NY
18913	11705	SUFF	BAYPORT        	NY
18914	11705	SUFF	BAYPORT        	NY
18915	11705	SUFF	BAYPORT        	NY
18916	11705	SUFF	BAYPORT        	NY
18917	11705	SUFF	BAYPORT        	NY
18918	11705	SUFF	BAYPORT        	NY
18919	11705	SUFF	BAYPORT        	NY
18920	11705	SUFF	BAYPORT        	NY
18921	11705	SUFF	BAYPORT        	NY
18922	11705	SUFF	BAYPORT        	NY
18923	11705	SUFF	BAYPORT        	NY
18924	11706	SUFF	BAY SHORE      	NY
18925	11706	SUFF	BAY SHORE      	NY
18926	11706	SUFF	BAY SHORE      	NY
18927	11706	SUFF	BAY SHORE      	NY
18928	11706	SUFF	BAY SHORE      	NY
18929	11706	SUFF	BAY SHORE      	NY
18930	11706	SUFF	BAY SHORE      	NY
18931	11706	SUFF	BAY SHORE      	NY
18932	11706	SUFF	BAY SHORE      	NY
18933	11706	SUFF	BAY SHORE      	NY
18934	11706	SUFF	BAY SHORE      	NY
18935	11706	SUFF	BAY SHORE      	NY
18936	11706	SUFF	BAY SHORE      	NY
18937	11706	SUFF	BAY SHORE      	NY
18938	11706	SUFF	BAY SHORE      	NY
18939	11706	SUFF	BAY SHORE      	NY
18940	11706	SUFF	BAY SHORE      	NY
18941	11706	SUFF	BAY SHORE      	NY
18942	11706	SUFF	BAY SHORE      	NY
18943	11706	SUFF	BAY SHORE      	NY
18944	11706	SUFF	BAY SHORE      	NY
18945	11706	SUFF	BAY SHORE      	NY
18946	11706	SUFF	BAY SHORE      	NY
18947	11706	SUFF	BAY SHORE      	NY
18948	11706	SUFF	BAY SHORE      	NY
18949	11706	SUFF	BAY SHORE      	NY
18950	11706	SUFF	BAY SHORE      	NY
18951	11706	SUFF	BAY SHORE      	NY
18952	11706	SUFF	BAY SHORE      	NY
18953	11706	SUFF	BAY SHORE      	NY
18954	11706	SUFF	BAY SHORE      	NY
18955	11706	SUFF	BAY SHORE      	NY
18956	11706	SUFF	BAY SHORE      	NY
18957	11706	SUFF	BAY SHORE      	NY
18958	11706	SUFF	BAY SHORE      	NY
18959	11706	SUFF	BAY SHORE      	NY
18960	11706	SUFF	BAY SHORE      	NY
18961	11706	SUFF	BAY SHORE      	NY
18962	11706	SUFF	BAY SHORE      	NY
18963	11706	SUFF	BAY SHORE      	NY
18964	11706	SUFF	BAY SHORE      	NY
18965	11706	SUFF	BAY SHORE      	NY
18966	11706	SUFF	BAY SHORE      	NY
18967	11706	SUFF	BAY SHORE      	NY
18968	11706	SUFF	BAYSHORE       	NY
18969	11706	SUFF	BAYSHORE       	NY
18970	11706	SUFF	BAYSHORE       	NY
18971	11706	SUFF	BAYSHORE       	NY
18972	11706	SUFF	BAYSHORE       	NY
18973	11706	SUFF	BAYSHORE       	NY
18974	11706	SUFF	BAYSHORE       	NY
18975	11706	SUFF	BAYSHORE       	NY
18976	11706	SUFF	BAYSHORE       	NY
18977	11706	SUFF	BAYSHORE       	NY
18978	11706	SUFF	BAYSHORE       	NY
18979	11706	SUFF	BAYSHORE       	NY
18980	11706	SUFF	BAYSHORE       	NY
18981	11706	SUFF	BAYSHORE       	NY
18982	11706	SUFF	BAYSHORE       	NY
18983	11706	SUFF	BAYSHORE       	NY
18984	11706	SUFF	BAYSHORE       	NY
18985	11706	SUFF	BAYSHORE       	NY
18986	11706	SUFF	BAYSHORE       	NY
18987	11706	SUFF	BAYSHORE       	NY
18988	11706	SUFF	BAYSHORE       	NY
18989	11706	SUFF	BAYSHORE       	NY
18990	11706	SUFF	BAYSHORE       	NY
18991	11706	SUFF	BAYSHORE       	NY
18992	11706	SUFF	BAYSHORE       	NY
18993	11706	SUFF	BAYSHORE       	NY
18994	11706	SUFF	BAYSHORE       	NY
18995	11706	SUFF	BAYSHORE       	NY
18996	11706	SUFF	BAYSHORE       	NY
18997	11706	SUFF	BAYSHORE       	NY
18998	11706	SUFF	BAYSHORE       	NY
18999	11706	SUFF	BAYSHORE       	NY
19000	11706	SUFF	BAYSHORE       	NY
19001	11706	SUFF	BAYSHORE       	NY
19002	11706	SUFF	BAYSHORE       	NY
19003	11706	SUFF	BAYSHORE       	NY
19004	11706	SUFF	BAYSHORE       	NY
19005	11706	SUFF	BAYSHORE       	NY
19006	11704	SUFF	BAYSHORE       	NY
19007	11706	SUFF	BAYSHORE       	NY
19008	11706	SUFF	BAYSHORE       	NY
19009	11706	SUFF	BAYSHORE       	NY
19010	11706	SUFF	BAYSHORE       	NY
19011	11706	SUFF	BAYSHORE       	NY
19012	11706	SUFF	BAYSHORE       	NY
19013	11706	SUFF	BAYSHORE       	NY
19014	11706	SUFF	BAYSHORE       	NY
19015	11713	SUFF	BELLPORT       	NY
19016	11713	SUFF	BELLPORT       	NY
19017	11317	SUFF	BELLPORT       	NY
19018	11713	SUFF	BELLPORT       	NY
19019	11713	SUFF	BELLPORT       	NY
19020	11713	SUFF	BELLPORT       	NY
19021	11713	SUFF	BELLPORT       	NY
19022	11713	SUFF	BELLPORT       	NY
19023	11713	SUFF	BELLPORT       	NY
19024	11713	SUFF	BELLPORT       	NY
19025	11713	SUFF	BELLPORT       	NY
19026	11713	SUFF	BELLPORT       	NY
19027	11713	SUFF	BELLPORT       	NY
19028	11713	SUFF	BELLPORT       	NY
19029	11713	SUFF	BELLPORT       	NY
19030	11713	SUFF	BELLPORT       	NY
19031	11713	SUFF	BELLPORT       	NY
19032	11713	SUFF	BELLPORT       	NY
19033	11713	SUFF	BELLPORT       	NY
19034	11713	SUFF	BELLPORT       	NY
19035	11713	SUFF	BELLPORT       	NY
19036	11713	SUFF	BELLPORT       	NY
19037	11713	SUFF	BELLPORT       	NY
19038	11714	SUFF	BETHPAGE       	NY
19039	11715	SUFF	BLUE POINT     	NY
19040	11715	SUFF	BLUE POINT     	NY
19041	11715	SUFF	BLUE POINT     	NY
19042	11715	SUFF	BLUE POINT     	NY
19043	11715	SUFF	BLUE POINT     	NY
19044	11715	SUFF	BLUE PT        	NY
19045	11716	SUFF	BOHEMIA        	NY
19046	11716	SUFF	BOHEMIA        	NY
19047	11716	SUFF	BOHEMIA        	NY
19048	11716	SUFF	BOHEMIA        	NY
19049	11716	SUFF	BOHEMIA        	NY
19050	11716	SUFF	BOHEMIA        	NY
19051	11716	SUFF	BOHEMIA        	NY
19052	11716	SUFF	BOHEMIA        	NY
19053	11716	SUFF	BOHEMIA        	NY
19054	11782	SUFF	BOHEMIA        	NY
19055	11716	SUFF	BOHEMIA        	NY
19056	11716	SUFF	BOHEMIA        	NY
19057	11716	SUFF	BOHEMIA        	NY
19058	11716	SUFF	BOHEMIA        	NY
19059	11716	SUFF	BOHEMIA        	NY
19060	11716	SUFF	BOHEMIA        	NY
19061	11716	SUFF	BOHEMIA        	NY
19062	11716	SUFF	BOHEMIA        	NY
19063	11716	SUFF	BOHEMIA        	NY
19064	11716	SUFF	BOHEMIA        	NY
19065	11716	SUFF	BOHEMIA        	NY
19066	11716	SUFF	BOHEMIA        	NY
19067	11716	SUFF	BOHEMIA        	NY
19068	11716	SUFF	BOHEMIA        	NY
19069	11716	SUFF	BOHEMIA        	NY
19070	11716	SUFF	BOHEMIA        	NY
19071	11716	SUFF	BOHEMIA        	NY
19072	11716	SUFF	BOHEMIA        	NY
19073	11716	SUFF	BOHEMIA        	NY
19074	11716	SUFF	BOHEMIA        	NY
19075	11716	SUFF	BOHEMIA        	NY
19076	11716	SUFF	BOHEMIA        	NY
19077	11716	SUFF	BOHEMIA        	NY
19078	11716	SUFF	BOHEMIA        	NY
19079	11716	SUFF	BOHEMIA        	NY
19080	11716	SUFF	BOHEMIA        	NY
19081	11716	SUFF	BOHEMIA        	NY
19082	11716	SUFF	BOHEMIA        	NY
19083	11716	SUFF	BOHEMIA        	NY
19084	11716	SUFF	BOHEMIA        	NY
19085	11716	SUFF	BOHEMIA        	NY
19086	11716	SUFF	BOHEMIA        	NY
19087	11716	SUFF	BOHEMIA        	NY
19088	11716	SUFF	BOHEMIA        	NY
19089	11716	SUFF	BOHEMIA        	NY
19090	11719	SUFF	BOOKHAVEN      	NY
19091	11717	SUFF	BRENTWOOD      	NY
19092	11717	SUFF	BRENTWOOD      	NY
19093	11717	SUFF	BRENTWOOD      	NY
19094	11717	SUFF	BRENTWOOD      	NY
19095	11717	SUFF	BRENTWOOD      	NY
19096	11717	SUFF	BRENTWOOD      	NY
19097	11717	SUFF	BRENTWOOD      	NY
19098	11717	SUFF	BRENTWOOD      	NY
19099	11717	SUFF	BRENTWOOD      	NY
19100	11717	SUFF	BRENTWOOD      	NY
19101	11717	SUFF	BRENTWOOD      	NY
19102	11717	SUFF	BRENTWOOD      	NY
19103	11717	SUFF	BRENTWOOD      	NY
19104	11717	SUFF	BRENTWOOD      	NY
19105	11717	SUFF	BRENTWOOD      	NY
19106	11717	SUFF	BRENTWOOD      	NY
19107	11717	SUFF	BRENTWOOD      	NY
19108	11717	SUFF	BRENTWOOD      	NY
19109	11717	SUFF	BRENTWOOD      	NY
19110	11717	SUFF	BRENTWOOD      	NY
19111	11717	SUFF	BRENTWOOD      	NY
19112	11717	SUFF	BRENTWOOD      	NY
19113	11717	SUFF	BRENTWOOD      	NY
19114	11717	SUFF	BRENTWOOD      	NY
19115	11717	SUFF	BRENTWOOD      	NY
19116	11932	SUFF	BRIDGEHAMPTON  	NY
19117	11932	SUFF	BRIDGEHAMPTON  	NY
19118	11718	SUFF	BRIGHTWATERS   	NY
19119	11718	SUFF	BRIGHTWATERS   	NY
19120	11718	SUFF	BRIGHTWATERS   	NY
19121	11718	SUFF	BRIGHTWATERS   	NY
19122	11718	SUFF	BRIGHTWATERS   	NY
19123	11718	SUFF	BRIGHTWATERS   	NY
19124	11718	SUFF	BRIGHTWATERS   	NY
19125	11718	SUFF	BRIGHTWATERS   	NY
19126	11718	SUFF	BRIGHTWATERS   	NY
19127	11719	SUFF	BROOKHAVEN     	NY
19128	11719	SUFF	BROOKHAVEN     	NY
19129	11719	SUFF	BROOKHAVEN     	NY
19130	11719	SUFF	BROOKHAVEN     	NY
19131	11719	SUFF	BROOKHAVEN     	NY
19132	11719	SUFF	BROOKHAVEN     	NY
19133	14210	SUFF	BUFFALO        	NY
19134	11933	SUFF	CALVERTON      	NY
19135	11933	SUFF	CALVERTON      	NY
19136	11933	SUFF	CALVERTON      	NY
19137	11933	SUFF	CALVERTON      	NY
19138	11720	SUFF	CENTERACH      	NY
19139	11720	SUFF	CENTEREACH     	NY
19140	11720	SUFF	CENTEREACH     	NY
19141	11720	SUFF	CENTEREACH     	NY
19142	11720	SUFF	CENTEREACH     	NY
19143	11720	SUFF	CENTEREACH     	NY
19144	11720	SUFF	CENTEREACH     	NY
19145	11720	SUFF	CENTEREACH     	NY
19146	11720	SUFF	CENTEREACH     	NY
19147	11720	SUFF	CENTEREACH     	NY
19148	11720	SUFF	CENTEREACH     	NY
19149	11720	SUFF	CENTEREACH     	NY
19150	11720	SUFF	CENTEREACH     	NY
19151	11770	SUFF	CENTEREACH     	NY
19152	11720	SUFF	CENTEREACH     	NY
19153	11720	SUFF	CENTEREACH     	NY
19154	11720	SUFF	CENTEREACH     	NY
19155	11720	SUFF	CENTEREACH     	NY
19156	11720	SUFF	CENTEREACH     	NY
19157	11720	SUFF	CENTEREACH     	NY
19158	11720	SUFF	CENTEREACH     	NY
19159	11720	SUFF	CENTEREACH     	NY
19160	11720	SUFF	CENTEREACH     	NY
19161	11720	SUFF	CENTEREACH     	NY
19162	11720	SUFF	CENTEREACH     	NY
19163	11720	SUFF	CENTEREACH     	NY
19164	11720	SUFF	CENTEREACH     	NY
19165	11720	SUFF	CENTEREACH     	NY
19166	11720	SUFF	CENTEREACH     	NY
19167	11720	SUFF	CENTEREACH     	NY
19168	11720	SUFF	CENTEREACH     	NY
19169	11720	SUFF	CENTEREACH     	NY
19170	11720	SUFF	CENTEREACH     	NY
19171	11720	SUFF	CENTEREACH     	NY
19172	11720	SUFF	CENTEREACH     	NY
19173	11720	SUFF	CENTEREACH     	NY
19174	11720	SUFF	CENTEREACH     	NY
19175	11720	SUFF	CENTEREACH     	NY
19176	11720	SUFF	CENTEREACH     	NY
19177	11720	SUFF	CENTEREACH     	NY
19178	11934	SUFF	CENTER MORICHS 	NY
19179	11934	SUFF	CENTER MORICHS 	NY
19180	11934	SUFF	CENTER MORICHS 	NY
19181	11721	SUFF	CENTERPORT     	NY
19182	11721	SUFF	CENTERPORT     	NY
19183	11721	SUFF	CENTERPORT     	NY
19184	11722	SUFF	CENTRAL ISLIP  	NY
19185	11722	SUFF	CENTRAL ISLIP  	NY
19186	11722	SUFF	CENTRAL ISLIP  	NY
19187	11722	SUFF	CENTRAL ISLIP  	NY
19188	11722	SUFF	CENTRAL ISLIP  	NY
19189	11722	SUFF	CENTRAL ISLIP  	NY
19190	11722	SUFF	CENTRAL ISLIP  	NY
19191	11722	SUFF	CENTRAL ISLIP  	NY
19192	11722	SUFF	CENTRAL ISLIP  	NY
19193	11722	SUFF	CENTRAL ISLIP  	NY
19194	11722	SUFF	CENTRAL ISLIP  	NY
19195	11722	SUFF	CENTRAL ISLIP  	NY
19196	11722	SUFF	CENTRAL ISLIP  	NY
19197	11722	SUFF	CENTRAL ISLIP  	NY
19198	11722	SUFF	CENTRAL ISLIP  	NY
19199	11722	SUFF	CENTRAL ISLIP  	NY
19200	11722	SUFF	CENTRAL ISLIP  	NY
19201	11722	SUFF	CENTRAL ISLIP  	NY
19202	11722	SUFF	CENTRAL ISLIP  	NY
19203	11722	SUFF	CENTRAL ISLIP  	NY
19204	11722	SUFF	CENTRAL ISLIP  	NY
19205	11722	SUFF	CENTRAL ISLIP  	NY
19206	11722	SUFF	CENTRAL ISLIP  	NY
19207	11722	SUFF	CENTRAL ISLIP  	NY
19208	11722	SUFF	CENTRAL ISLIP  	NY
19209	11722	SUFF	CENTRAL ISLIP  	NY
19210	11722	SUFF	CENTRAL ISLIP  	NY
19211	11934	SUFF	CENTR MORICHES 	NY
19212	11724	SUFF	CLD SPRNG HRBR 	NY
19213	11724	SUFF	CLD SPRNG HRBR 	NY
19214	11934	SUFF	CNTR MORICHES  	NY
19215	11934	SUFF	CNTR MORICHES  	NY
19216	11724	SUFF	COLD SPRG HRBR 	NY
19217	11172	SUFF	COLD SPRNG HBR 	NY
19218	11356	SUFF	COLLEGE PT     	NY
19219	11725	SUFF	COMMACK        	NY
19220	11725	SUFF	COMMACK        	NY
19221	11725	SUFF	COMMACK        	NY
19222	11725	SUFF	COMMACK        	NY
19223	11725	SUFF	COMMACK        	NY
19224	11725	SUFF	COMMACK        	NY
19225	11725	SUFF	COMMACK        	NY
19226	11725	SUFF	COMMACK        	NY
19227	11725	SUFF	COMMACK        	NY
19228	11725	SUFF	COMMACK        	NY
19229	11725	SUFF	COMMACK        	NY
19230	11725	SUFF	COMMACK        	NY
19231	11725	SUFF	COMMACK        	NY
19232	11725	SUFF	COMMACK        	NY
19233	11725	SUFF	COMMACK        	NY
19234	11725	SUFF	COMMACK        	NY
19235	11725	SUFF	COMMACK        	NY
19236	11725	SUFF	COMMACK        	NY
19237	11725	SUFF	COMMACK        	NY
19238	11725	SUFF	COMMACK        	NY
19239	11725	SUFF	COMMACK        	NY
19240	11725	SUFF	COMMACK        	NY
19241	11725	SUFF	COMMACK        	NY
19242	11725	SUFF	COMMACK        	NY
19243	11725	SUFF	COMMACK        	NY
19244	11726	SUFF	COPAIGUE       	NY
19245	11726	SUFF	COPIAGUE       	NY
19246	11726	SUFF	COPIAGUE       	NY
19247	11726	SUFF	COPIAGUE       	NY
19248	11726	SUFF	COPIAGUE       	NY
19249	11726	SUFF	COPIAGUE       	NY
19250	11726	SUFF	COPIAGUE       	NY
19251	11726	SUFF	COPIAGUE       	NY
19252	11726	SUFF	COPIAGUE       	NY
19253	11726	SUFF	COPIAGUE       	NY
19254	11726	SUFF	COPIAGUE       	NY
19255	11726	SUFF	COPIAGUE       	NY
19256	11726	SUFF	COPIAGUE       	NY
19257	11726	SUFF	COPIAGUE       	NY
19258	11726	SUFF	COPIAGUE       	NY
19259	11726	SUFF	COPIAGUE       	NY
19260	11726	SUFF	COPIAGUE       	NY
19261	11726	SUFF	COPIAGUE       	NY
19262	11726	SUFF	COPIAGUE       	NY
19263	11726	SUFF	COPIAGUE       	NY
19264	11726	SUFF	COPIAGUE       	NY
19265	11726	SUFF	COPIAGUE       	NY
19266	11726	SUFF	COPIAGUE       	NY
19267	11726	SUFF	COPIAGUE       	NY
19268	11726	SUFF	COPIAGUE       	NY
19269	11726	SUFF	COPIAGUE       	NY
19270	11726	SUFF	COPIAGUE       	NY
19271	11726	SUFF	COPIAGUE       	NY
19272	11726	SUFF	COPIAGUE       	NY
19273	11726	SUFF	COPIAGUE       	NY
19274	11726	SUFF	COPIAGUE       	NY
19275	11726	SUFF	COPIAGUE       	NY
19276	11726	SUFF	COPIAGUE       	NY
19277	11726	SUFF	COPIAGUE       	NY
19278	11726	SUFF	COPIAGUE       	NY
19279	11726	SUFF	COPIAGUE       	NY
19280	11726	SUFF	COPIAGUE       	NY
19281	11726	SUFF	COPIAGUE       	NY
19282	11726	SUFF	COPIAGUE       	NY
19283	11726	SUFF	COPIAGUE       	NY
19284	11726	SUFF	COPIAGUE       	NY
19285	11726	SUFF	COPIAGUE       	NY
19286	11726	SUFF	COPIAGUE       	NY
19287	11726	SUFF	COPIAGUE       	NY
19288	11726	SUFF	COPIAGUE       	NY
19289	11726	SUFF	COPIAGUE       	NY
19290	11727	SUFF	CORAM          	NY
19291	11727	SUFF	CORAM          	NY
19292	11727	SUFF	CORAM          	NY
19293	11727	SUFF	CORAM          	NY
19294	11727	SUFF	CORAM          	NY
19295	11727	SUFF	CORAM          	NY
19296	11727	SUFF	CORAM          	NY
19297	11727	SUFF	CORAM          	NY
19298	11727	SUFF	CORAM          	NY
19299	11727	SUFF	CORAM          	NY
19300	11727	SUFF	CORAM          	NY
19301	11727	SUFF	CORAM          	NY
19302	11738	SUFF	CORAM          	NY
19303	11727	SUFF	CORAM          	NY
19304	11727	SUFF	CORAM          	NY
19305	11727	SUFF	CORAM          	NY
19306	11727	SUFF	CORAM          	NY
19307	11727	SUFF	CORAM          	NY
19308	11727	SUFF	CORAM          	NY
19309	11727	SUFF	CORAM          	NY
19310	11727	SUFF	CORAM          	NY
19311	11727	SUFF	CORAM          	NY
19312	14830	SUFF	CORNING        	NY
19313	11934	SUFF	CTR MORICHES   	NY
