	Facility #	Business Type
7367	6242411	RS 
7368	7057198	RS 
7369	7082040	RS 
7370	7125990	RSB
7371	7123730	RS 
7372	7040637	RS 
7373	7081776	RS 
7374	7100689	RS 
7375	7089883	RS 
7376	7022826	RS 
7377	7039047	RS 
7378	6242825	RS 
7379	7122366	RS 
7380	7097484	RS 
7381	7098816	RS 
7382	7052296	RS 
7383	7098227	RSB
7384	7048442	RS 
7385	7071192	RS 
7386	7112565	RS 
7387	7116536	RS 
7388	7121918	RS 
7389	7115363	RS 
7390	7076800	RS 
7391	7114078	RSB
7392	7117692	RS 
7393	6242885	RSB
7394	7113122	RS 
7395	7007004	RS 
7396	7057250	RS 
7397	7118399	RSB
7398	6240489	RSB
7399	7108210	RSB
7400	7116813	RS 
7401	6242023	RS 
7402	6240345	RSB
7403	7085152	RS 
7404	7111875	RS 
7405	7059593	RS 
7406	7125506	RS 
7407	7066743	RSB
7408	7072084	RS 
7409	7068112	RS 
7410	7081465	RS 
7411	7105932	RS 
7412	7105672	RS 
7413	7124873	RSB
7414	7108939	RS 
7415	7111777	RS 
7416	7115550	RSB
7417	7006453	RS 
7418	7074361	RS 
7419	7062820	RS 
7420	7116006	RS 
7421	7015256	RS 
7422	7124595	RS 
7423	7104496	RSB
7424	7126062	RS 
7425	7092300	RS 
7426	7117713	RS 
7427	7117286	RS 
7428	7105651	RS 
7429	7062027	RS 
7430	7100988	RS 
7431	7124478	RS 
7432	7052376	RSB
7433	7114905	RS 
7434	7067772	RS 
7435	7121418	RS 
7436	7101626	RS 
7437	7092741	RS 
7438	7078980	RS 
7439	7123286	RSB
7440	6241149	RS 
7441	7071815	RS 
7442	7084700	RS 
7443	7088827	RS 
7444	7118264	RS 
7445	7058921	RS 
7446	7112261	RS 
7447	7113676	RS 
7448	7105369	RS 
7449	7106870	RS 
7450	7107787	RS 
7451	7119881	RS 
7452	7108266	RSB
7453	7117472	RSB
7454	7065338	RS 
7455	7119244	RSB
7456	6240547	RSB
7457	7126758	RS 
7458	7125467	RSB
7459	7100504	RSB
7460	7118082	RS 
7461	7125633	RS 
7462	7105733	RS 
7463	7120862	RS 
7464	7118869	RS 
7465	7114118	RS 
7466	7103643	RS 
7467	7117274	RS 
7468	7112335	RS 
7469	7109424	RS 
7470	7105101	RS 
7471	7122571	RS 
7472	7104119	RSB
7473	7126606	RS 
7474	7091162	RS 
7475	7119224	RS 
7476	7111707	RSB
7477	7103405	RSB
7478	7122901	RS 
7479	7096483	RS 
7480	7090064	RSB
7481	7088660	RS 
7482	7112443	RS 
7483	7109057	RSB
7484	7118877	RS 
7485	7102866	RS 
7486	7099137	RS 
7487	7065742	RS 
7488	7071508	RS 
7489	7126173	RSB
7490	7103434	RS 
7491	7104101	RS 
7492	7085585	RS 
7493	7070163	RSB
7494	7089525	RS 
7495	7075089	RS 
7496	7120145	RS 
7497	7105895	RS 
7498	7101271	RS 
7499	7115907	RS 
7500	7112968	RS 
7501	7076051	RS 
7502	7047209	RSB
7503	7081608	RS 
7504	7124241	RSB
7505	7119472	RS 
7506	7112253	RS 
7507	7036395	RS 
7508	7100340	RS 
7509	7108573	RS 
7510	7083509	RSB
7511	7080328	RS 
7512	7120188	RSB
7513	7114914	RS 
7514	7092738	RS 
7515	7126884	RS 
7516	7116156	RS 
7517	7126246	RSB
7518	7127197	RSB
7519	7100709	RS 
7520	6242416	RS 
7521	7105214	RS 
7522	7091205	RS 
7523	7032425	RS 
7524	7061362	RSB
7525	7115457	RS 
7526	7086939	RS 
7527	7090488	RSB
7528	6240777	RS 
7529	7118873	RS 
7530	7115358	RSB
7531	7107946	RS 
7532	7112019	RS 
7533	7110539	RS 
7534	7123042	RS 
7535	7113398	RSB
7536	7081986	RS 
7537	7077150	RS 
7538	7125519	RS 
7539	7097176	RS 
7540	7109487	RSB
7541	6240876	RS 
7542	7042237	RS 
7543	7107694	RS 
7544	7035119	RSB
7545	7098155	RSB
7546	7112904	RS 
7547	7126986	RS 
7548	7047532	RS 
7549	7098674	RS 
7550	7111508	RS 
7551	7114254	RS 
7552	7091489	RSB
7553	7122538	RS 
7554	7116432	RSB
7555	7006656	RSB
7556	6240909	RS 
7557	7115233	RS 
7558	7084971	RS 
7559	7093723	RSB
7560	7078552	RS 
7561	7108369	RS 
7562	7118702	RS 
7563	7087147	RSB
7564	7124750	RS 
7565	7062119	RSB
7566	7099252	RSB
7567	7104722	RSB
7568	7112441	RS 
7569	7040595	RS 
7570	7096207	RS 
7571	7083851	RS 
7572	7095984	RS 
7573	7090564	RS 
7574	7122818	RS 
7575	7123484	RS 
7576	7024378	RS 
7577	7070654	RS 
7578	7119189	RS 
7579	7065381	RS 
7580	7084360	RS 
7581	7120142	RS 
7582	6240056	RS 
7583	7119447	RS 
7584	7096394	RS 
7585	7071534	RS 
7586	7092595	RS 
7587	7125284	RS 
7588	7110266	RS 
7589	7109943	RSB
7590	7124914	RSB
7591	7116334	RSB
7592	7089954	RS 
7593	7123736	RS 
7594	7108446	RS 
7595	7111540	RS 
7596	6241049	RS 
7597	7098322	RS 
7598	7119936	RSB
7599	6242138	RS 
7600	7093477	RS 
7601	7108485	RS 
7602	7116215	RS 
7603	7108074	RS 
7604	7118719	RS 
7605	7080474	RSB
7606	7116282	RS 
7607	7052348	RS 
7608	6242837	RS 
7609	7101075	RS 
7610	7119510	RSB
7611	7124208	RSB
7612	6242143	RS 
7613	7115553	RSB
7614	7118214	RS 
7615	7078867	RS 
7616	7114789	RS 
7617	7074191	RS 
7618	7124766	RSB
7619	7127262	RS 
7620	7040748	RS 
7621	7110732	RS 
7622	7112388	RSB
7623	7082036	RS 
7624	7115814	RS 
7625	7000865	RSB
7626	7114361	RS 
7627	7119966	RSB
7628	7111671	RSB
7629	7121519	RS 
7630	7099728	RS 
7631	7126731	RS 
7632	7103489	RS 
7633	7101190	RSB
7634	6240346	RS 
7635	7055042	RS 
7636	7090933	RS 
7637	7122283	RS 
7638	7121175	RS 
7639	7123185	RS 
7640	6241166	RSB
7641	7070759	RS 
7642	7125534	RS 
7643	6241202	RS 
7644	7121257	RS 
7645	7028122	RS 
7646	7084982	RS 
7647	7121527	RS 
7648	7125451	RSB
7649	6240976	RS 
7650	6240105	RS 
7651	7059141	RS 
7652	7102682	RS 
7653	7126032	RS 
7654	7058063	RS 
7655	7124040	RSB
7656	7038840	RSB
7657	7059337	RS 
7658	7107680	RS 
7659	7066399	RS 
7660	7075486	RS 
7661	7111530	RS 
7662	7114522	RS 
7663	7090089	RS 
7664	7080447	RS 
7665	7113652	RS 
7666	6240850	RS 
7667	7124032	RSB
7668	7114506	RS 
7669	7109486	RS 
7670	7116581	RS 
7671	7119825	RS 
7672	7098036	RS 
7673	7107432	RS 
7674	7112890	RS 
7675	7078897	RS 
7676	7112843	RS 
7677	7052139	RS 
7678	7112301	RS 
7679	7090777	RS 
7680	7123569	RS 
7681	7087884	RS 
7682	7037974	RS 
7683	7126812	RS 
7684	6240171	RSB
7685	7114944	RS 
7686	7116339	RS 
7687	7099843	RS 
7688	7115353	RSB
7689	7076725	RS 
7690	7104554	RS 
7691	7117155	RS 
7692	7109620	RS 
7693	7058091	RSB
7694	7116071	RS 
7695	7117371	RS 
7696	7110156	RS 
7697	7094573	RS 
7698	7115785	RS 
7699	7043780	RSB
7700	7085715	RS 
7701	7124558	RSB
7702	7123288	RSB
7703	7106304	RSB
7704	7106014	RSB
7705	7115223	RSB
7706	6241548	RS 
7707	6240952	RSB
7708	6241405	RS 
7709	7056571	RS 
7710	7125645	RSB
7711	7109857	RS 
7712	7119120	RS 
7713	7041696	RS 
7714	7062485	RS 
7715	7057697	RSB
7716	7123149	RS 
7717	7088290	RS 
7718	7122595	RS 
7719	7088625	RSB
7720	7116487	RS 
7721	7075407	RS 
7722	7122564	RS 
7723	7112992	RS 
7724	7068743	RS 
7725	7118393	RSB
7726	7092593	RS 
7727	7121272	RS 
7728	7080454	RS 
7729	7072934	RS 
7730	7126024	RS 
7731	7111779	RS 
7732	6240869	RS 
7733	7111564	RS 
7734	7087905	RS 
7735	7105920	RS 
7736	7105569	RS 
7737	7088339	RS 
7738	7072192	RS 
7739	7117955	RS 
7740	7000833	RSB
7741	6240465	RS 
7742	7110248	RS 
7743	7119198	RSB
7744	7099705	RS 
7745	7090804	RS 
7746	7116393	RS 
7747	7111606	RSB
7748	7099678	RS 
7749	7026892	RS 
7750	7110445	RS 
7751	7110546	RS 
7752	6240693	RS 
7753	7118495	RS 
7754	7117494	RSB
7755	7116191	RS 
7756	7125593	RS 
7757	7112345	RS 
7758	7093387	RS 
7759	7114335	RS 
7760	7021924	RS 
7761	7121808	RS 
7762	7075677	RS 
7763	7080052	RS 
7764	7126486	RS 
7765	7096391	RSB
7766	7111086	RS 
7767	7119151	RS 
7768	7066693	RS 
7769	7099443	RS 
7770	7078187	RS 
7771	7097558	RS 
7772	7101314	RS 
7773	7082433	RS 
7774	7101084	RSB
7775	7101076	RS 
7776	7072976	RSB
7777	7111537	RSB
7778	7103325	RS 
7779	7108087	RS 
7780	7111506	RS 
7781	7124535	RS 
7782	7115962	RSB
7783	7123235	RS 
7784	7113985	RSB
7785	7109976	RSB
7786	7108600	RS 
7787	7123987	RSB
7788	7109699	RS 
7789	7115173	RSB
7790	6240746	RS 
7791	7112368	RS 
7792	7123516	RS 
7793	7117164	RS 
7794	7112543	RS 
7795	7069770	RS 
7796	7100283	RS 
7797	7085391	RS 
7798	7111631	RS 
7799	7099632	RS 
7800	7122324	RSB
7801	7112435	RS 
7802	7106800	RS 
7803	7086330	RS 
7804	7038440	RS 
7805	7073332	RS 
7806	7079482	RSB
7807	7036366	RS 
7808	7078995	RS 
7809	6240472	RS 
7810	7115592	RSB
7811	7065277	RS 
7812	7122596	RS 
7813	7098740	RS 
7814	7113232	RSB
7815	7122498	RS 
7816	7098090	RS 
7817	7110929	RS 
7818	7077565	RS 
7819	7032920	RS 
7820	7117267	RS 
7821	7119793	RS 
7822	7096955	RS 
7823	7057114	RS 
7824	7103524	RS 
7825	7115406	RSB
7826	7106674	RS 
7827	7118847	RS 
7828	7118206	RSB
7829	7115186	RS 
7830	7089830	RS 
7831	7111788	RS 
7832	7036113	RS 
7833	7119187	RS 
7834	7101371	RS 
7835	7114790	RS 
7836	7123636	RS 
7837	7115645	RS 
7838	7116000	RSB
7839	7125772	RS 
7840	7112178	RS 
7841	7113493	RSB
7842	7113485	RSB
7843	7072520	RS 
7844	7120318	RS 
7845	6240558	RS 
7846	7022398	RS 
7847	7106551	RS 
7848	7065510	RS 
7849	6241611	RS 
7850	7105034	RS 
7851	6241314	RSB
7852	6241706	RS 
7853	7122823	RS 
7854	7093216	RS 
7855	7098389	RS 
7856	7096960	RS 
7857	7111327	RS 
7858	7126926	RSB
7859	7068624	RS 
7860	7108952	RS 
7861	7116512	RS 
7862	7122111	RS 
7863	7066529	RSB
7864	7115393	RS 
7865	7117161	RS 
7866	7126120	RS 
7867	7102390	RS 
7868	7119984	RS 
7869	7058922	RS 
7870	7096622	RS 
7871	7076890	RS 
7872	7081530	RS 
7873	7075426	RS 
7874	7119951	RSB
7875	7125818	RS 
7876	7123529	RS 
7877	7112827	RS 
7878	7123754	RS 
7879	7121842	RS 
7880	7082149	RSB
7881	7046167	RS 
7882	7111373	RSB
7883	7118009	RS 
7884	7102015	RS 
7885	6242082	RS 
7886	7117775	RS 
7887	7056373	RS 
7888	7119789	RS 
7889	7047251	RS 
7890	7120251	RS 
7891	7107774	RS 
7892	7120381	RS 
7893	7119791	RS 
7894	7104424	RS 
7895	7027212	RS 
7896	7116632	RS 
7897	7057941	RS 
7898	7095932	RS 
7899	7116179	RS 
7900	7063601	RS 
7901	7080031	RS 
7902	7090763	RS 
7903	7089740	RSB
7904	7124433	RS 
7905	7107894	RS 
7906	7107897	RS 
7907	7117124	RSB
7908	7089727	RS 
7909	7120203	RS 
7910	7089276	RS 
7911	7101532	RS 
7912	7060753	RSB
7913	7093938	RS 
7914	7118567	RS 
7915	7108972	RS 
7916	7113946	RS 
7917	7109603	RS 
7918	7119691	RSB
7919	7116211	RS 
7920	7115316	RS 
7921	7057060	RSB
7922	7115544	RSB
7923	7125358	RS 
7924	7074862	RS 
7925	7080830	RS 
7926	7121006	RS 
7927	7105287	RS 
7928	7090526	RS 
7929	7105889	RS 
7930	6242751	RSB
7931	7104187	RS 
7932	7126035	RS 
7933	7044125	RS 
7934	7112285	RS 
7935	7065325	RS 
7936	7111237	RS 
7937	7035240	RSB
7938	7115100	RS 
7939	7102338	RS 
7940	7101120	RS 
7941	7117785	RS 
7942	7117857	RS 
7943	7107656	RSB
7944	7062452	RS 
7945	7126207	RSB
7946	7105128	RSB
7947	7111021	RS 
7948	7004784	RS 
7949	7120489	RSB
7950	7100018	RS 
7951	7126016	RSB
7952	7074658	RS 
7953	7112525	RS 
7954	7062309	RS 
7955	6242602	RSB
7956	7060109	RS 
7957	7081054	RS 
7958	7061196	RS 
7959	7125366	RSB
7960	7107126	RS 
7961	7114381	RSB
7962	7086607	RS 
7963	7114306	RS 
7964	7124780	RSB
7965	7119570	RS 
7966	7115998	RSB
7967	7067761	RS 
7968	7056357	RSB
7969	7104068	RS 
7970	7124420	RSB
7971	7118068	RS 
7972	7118281	RSB
7973	7115486	RS 
7974	7058870	RSB
7975	7123180	RS 
7976	7116336	RS 
7977	7108660	RS 
7978	7085035	RS 
7979	7112993	RSB
7980	7066675	RS 
7981	7098961	RS 
7982	6240917	RS 
7983	7054950	RS 
7984	7122654	RS 
7985	7081718	RS 
7986	7076952	RS 
7987	7083280	RS 
7988	7114157	RS 
7989	7117170	RS 
7990	7117355	RSB
7991	7116164	RS 
7992	7120701	RS 
7993	7120689	RS 
7994	7123651	RS 
7995	7125728	RS 
7996	6410411	RS 
7997	6410800	RS 
7998	7057048	RS 
7999	7089569	RS 
8000	7111326	RS 
8001	4250074	RSB
8002	7088448	RS 
8003	7067682	RSB
8004	7083505	RS 
8005	7086686	RS 
8006	7089623	RS 
8007	7107340	RS 
8008	7115660	RS 
8009	4250088	RS 
8010	7083153	RS 
8011	7123981	RS 
8012	7024620	RS 
8013	7104124	RS 
8014	7120729	RS 
8015	4250035	RS 
8016	7124726	RS 
8017	7105443	RS 
8018	4250041	RS 
8019	7127334	RS 
8020	7084814	RSB
8021	7115926	RSB
8022	4230316	RS 
8023	7073052	RS 
8024	7028076	RSB
8025	7108091	RS 
8026	7106397	RS 
8027	7101567	RS 
8028	7109457	RS 
8029	7112774	RS 
8030	4250067	RS 
8031	7114986	RS 
8032	7029347	RS 
8033	7069027	RS 
8034	7126958	RS 
8035	7124465	RS 
8036	4250010	RS 
8037	4250007	RS 
8038	7117782	RS 
8039	7086391	RS 
8040	7007220	RS 
8041	7003726	RS 
8042	4250082	RS 
8043	4250004	RS 
8044	7121279	RS 
8045	7111150	RS 
8046	7110717	RS 
8047	7019320	RS 
8048	7085188	RS 
8049	7116360	RSB
8050	7114830	RS 
8051	7082654	RS 
8052	7087386	RS 
8053	7105412	RS 
8054	7039512	RS 
8055	7120275	RSB
8056	7116138	RS 
8057	4250046	RS 
8058	7104337	RS 
8059	7095568	RS 
8060	7120295	RS 
8061	7101901	RSB
8062	7100726	RSB
8063	7107248	RS 
8064	7114796	RS 
8065	7117059	RS 
8066	7114234	RS 
8067	7108289	RS 
8068	7120721	RS 
8069	7090032	RS 
8070	7032870	RS 
8071	7116394	RS 
8072	7126791	RS 
8073	7099809	RS 
8074	7065666	RS 
8075	7126792	RS 
8076	7055744	RS 
8077	7096139	RS 
8078	7108281	RS 
8079	7043143	RS 
8080	7080708	RS 
8081	7123416	RS 
8082	7061448	RS 
8083	7055111	RSB
8084	7116214	RS 
8085	7037181	RS 
8086	5260065	RS 
8087	7094743	RS 
8088	7105755	RS 
8089	7000709	RS 
8090	7121969	RS 
8091	7056514	RSB
8092	5260079	RSB
8093	7114470	RS 
8094	7120494	RS 
8095	7056708	RS 
8096	7107381	RS 
8097	7104529	RS 
8098	7043370	RS 
8099	7087223	RS 
8100	7123675	RS 
8101	7099608	RS 
8102	7055347	RS 
8103	7076557	RS 
8104	5260119	RS 
8105	7055976	RS 
8106	7127321	RS 
8107	5260009	RSB
8108	7042034	RSB
8109	7098720	RS 
8110	7041081	RS 
8111	7113395	RS 
8112	7027240	RSB
8113	7063812	RS 
8114	7106115	RS 
8115	7120300	RS 
8116	7117418	RS 
8117	5260052	RS 
8118	7126074	RS 
8119	7113443	RS 
8120	7023455	RSB
8121	7117083	RS 
8122	7115436	RS 
8123	7108462	RS 
8124	7106734	RS 
8125	7093739	RSB
8126	7085265	RS 
8127	7127057	RS 
8128	7123968	RS 
8129	7122570	RS 
8130	5260021	RS 
8131	5260189	RS 
8132	7015701	RS 
8133	7118343	RS 
8134	5260025	RSB
8135	5260100	RS 
8136	7120800	RS 
8137	7070027	RS 
8138	7055597	RS 
8139	5260156	RS 
8140	7116958	RS 
8141	7122236	RS 
8142	7126040	RS 
8143	7041047	RS 
8144	7052670	RSB
8145	7075345	RS 
8146	5260051	RSB
8147	7118701	RSB
8148	7087151	RS 
8149	7119622	RS 
8150	7110831	RS 
8151	7115230	RS 
8152	5260163	RS 
8153	7068168	RS 
8154	7108283	RS 
8155	7088426	RS 
8156	7108000	RS 
8157	7116548	RS 
8158	7088616	RS 
8159	7122089	RS 
8160	7049163	RS 
8161	7020948	RS 
8162	7012954	RS 
8163	7125464	RS 
8164	7122212	RS 
8165	5350268	RS 
8166	7062933	RS 
8167	7088249	RS 
8168	5260053	RS 
8169	7035244	RS 
8170	7030242	RS 
8171	7093126	RS 
8172	7106200	RS 
8173	7103995	RS 
8174	7113973	RS 
8175	7086581	RS 
8176	7127478	RSB
8177	7122213	RSB
8178	5260154	RS 
8179	5260061	RS 
8180	7091936	RS 
8181	7029906	RS 
8182	7100611	RS 
8183	7121903	RS 
8184	7085956	RS 
8185	5260024	RS 
8186	7121743	RS 
8187	7119162	RS 
8188	7110055	RS 
8189	7090849	RS 
8190	5260045	RS 
8191	7101379	RS 
8192	7097544	RS 
8193	7092526	RS 
8194	7101590	RS 
8195	7127111	RS 
8196	7103617	RS 
8197	7123666	RS 
8198	5260027	RS 
8199	7024126	RS 
8200	7092887	RS 
8201	7107254	RS 
8202	7117381	RSB
8203	7025554	RS 
8204	7122280	RS 
8205	7080108	RS 
8206	7059146	RS 
8207	7100561	RS 
8208	7100979	RS 
8209	7040475	RS 
8210	7121784	RS 
8211	7109911	RS 
8212	7100093	RS 
8213	7079471	RS 
8214	7044563	RS 
8215	7113452	RS 
8216	7000526	RS 
8217	7074015	RSB
8218	7091052	RS 
8219	7116141	RS 
8220	7078469	RS 
8221	7014130	RS 
8222	7066378	RS 
8223	7088499	RS 
8224	7091051	RS 
8225	7101873	RS 
8226	7007634	RS 
8227	7092558	RS 
8228	4270201	RS 
8229	7048061	RS 
8230	7118490	RS 
8231	7084604	RS 
8232	7047242	RS 
8233	7030389	RSB
8234	7114185	RS 
8235	7103898	RS 
8236	7117943	RS 
8237	4270192	RS 
8238	7124210	RS 
8239	7111837	RS 
8240	7022781	RS 
8241	7119365	RS 
8242	7113246	RS 
8243	7081254	RS 
8244	7057082	RSB
8245	7061044	RS 
8246	7121644	RS 
8247	7006243	RS 
8248	7126754	RS 
8249	7098498	RS 
8250	7071527	RS 
8251	7104793	RS 
8252	7121802	RS 
8253	7123328	RS 
8254	7097256	RS 
8255	7119369	RS 
8256	7085308	RS 
8257	7116523	RS 
8258	7107359	RS 
8259	4270072	RS 
8260	7126442	RS 
8261	4270083	RS 
8262	7064868	RS 
8263	7114671	RS 
8264	7082559	RS 
8265	7108949	RS 
8266	7006137	RS 
8267	7121475	RS 
8268	4270173	RS 
8269	7012777	RS 
8270	4270232	RS 
8271	7115701	RS 
8272	7083465	RS 
8273	7109288	RS 
8274	7047741	RS 
8275	7107454	RS 
8276	7095409	RS 
8277	7050120	RS 
8278	7125743	RSB
8279	7054725	RS 
8280	7126593	RS 
8281	7112600	RS 
8282	7122806	RS 
8283	4270209	RS 
8284	7109636	RSB
8285	4270077	RS 
8286	7110590	RS 
8287	7109747	RS 
8288	7126883	RS 
8289	7121916	RS 
8290	7073720	RS 
8291	7087108	RS 
8292	7125431	RS 
8293	7121164	RS 
8294	7119990	RSB
8295	7071969	RS 
8296	7075160	RS 
8297	7032503	RS 
8298	4330501	RS 
8299	7079425	RSB
8300	7126516	RS 
8301	4270225	RS 
8302	7114055	RS 
8303	4270167	RS 
8304	7126704	RS 
8305	7122009	RS 
8306	7105390	RS 
8307	7103170	RSB
8308	4270084	RS 
8309	7098353	RS 
8310	7087419	RS 
8311	7094843	RS 
8312	4270224	RS 
8313	7118265	RS 
8314	7081095	RS 
8315	7120198	RS 
8316	7097368	RS 
8317	7078810	RS 
8318	7126441	RS 
8319	7042587	RS 
8320	7070380	RS 
8321	7118861	RS 
8322	7116542	RS 
8323	4270051	RSB
8324	7101921	RS 
8325	7107309	RS 
8326	7082968	RSB
8327	7100512	RSB
8328	7099434	RS 
8329	7107452	RS 
8330	7079342	RS 
8331	7122160	RS 
8332	4270227	RS 
8333	4270122	RS 
8334	7107368	RS 
8335	7100809	RS 
8336	7041122	RS 
8337	7104453	RS 
8338	7097428	RS 
8339	7125138	RS 
8340	7123544	RS 
8341	4270056	RS 
8342	7100793	RS 
8343	7123692	RS 
8344	7085541	RS 
8345	4270113	RS 
8346	4270107	RSB
8347	7033784	RS 
8348	7123906	RS 
8349	4270103	RS 
8350	7067293	RS 
8351	7091692	RS 
8352	7115798	RS 
8353	7126229	RS 
8354	4270003	RS 
8355	7109886	RS 
8356	7037990	RSB
8357	7080168	RS 
8358	7043080	RS 
8359	7045572	RS 
8360	7097591	RS 
8361	5280080	RS 
8362	7084756	RS 
8363	7125870	RS 
8364	5280322	RS 
8365	7115865	RS 
8366	5280486	RS 
8367	7095664	RS 
8368	7067449	RS 
8369	7121220	RS 
8370	7098942	RSB
8371	7076358	RS 
8372	7066978	RS 
8373	7112471	RS 
8374	7122316	RS 
8375	7062111	RS 
8376	5280058	RS 
8377	7115847	RS 
8378	7125867	RS 
8379	7089182	RS 
8380	7090368	RS 
8381	7125869	RS 
8382	7102293	RS 
8383	7101972	RS 
8384	7117822	RS 
8385	7072964	RS 
8386	7090653	RSB
8387	7006983	RS 
8388	7093399	RS 
8389	7115057	RS 
8390	7021699	RS 
8391	5280192	RS 
8392	7054018	RS 
8393	7002298	RS 
8394	7094106	RS 
8395	5280020	RS 
8396	5280717	RS 
8397	7120120	RS 
8398	7120501	RS 
8399	7097606	RS 
8400	7090741	RS 
8401	7040980	RS 
8402	7122986	RS 
8403	7112705	RS 
8404	7123053	RS 
8405	7120105	RS 
8406	7108592	RS 
8407	7114932	RS 
8408	7112047	RS 
8409	5280754	RS 
8410	5280188	RS 
8411	5280433	RS 
8412	7108637	RS 
8413	7065914	RS 
8414	7123637	RS 
8415	7103667	RS 
8416	7052278	RSB
8417	7090854	RS 
8418	7099820	RS 
8419	7114436	RS 
8420	7120710	RS 
8421	7101004	RS 
8422	7049250	RSB
8423	7105386	RS 
8424	5280077	RS 
8425	7023389	RS 
8426	5280659	RS 
8427	7048124	RSB
8428	7078333	RSB
8429	7036565	RS 
8430	7050968	RSB
8431	7093573	RS 
8432	7034029	RS 
8433	7054056	RS 
8434	7097802	RS 
8435	7081226	RS 
8436	7078889	RS 
8437	7080605	RS 
8438	7119768	RS 
8439	7113276	RS 
8440	7067450	RS 
8441	7042129	RSB
8442	7126573	RS 
8443	7126097	RSB
8444	5280033	RSB
8445	7117010	RS 
8446	7066291	RS 
8447	7097759	RS 
8448	7088578	RS 
8449	7097950	RS 
8450	7126515	RS 
8451	7126872	RS 
8452	7076593	RSB
8453	5280164	RS 
8454	7103267	RS 
8455	7109722	RS 
8456	7088991	RS 
8457	7029082	RSB
8458	7071060	RS 
8459	7097297	RS 
8460	7116259	RS 
8461	7107281	RS 
8462	7120050	RS 
8463	7126084	RS 
8464	5280274	RS 
8465	7112063	RS 
8466	7124920	RS 
8467	7124748	RS 
8468	7115775	RS 
8469	7061553	RS 
8470	7118108	RS 
8471	7059071	RS 
8472	7122741	RS 
8473	7116199	RS 
8474	7099456	RS 
8475	7036575	RS 
8476	7119122	RS 
8477	7106481	RS 
8478	7112480	RS 
8479	7126098	RSB
8480	5280847	RS 
8481	7030811	RS 
8482	7059878	RS 
8483	7049760	RS 
8484	7110500	RS 
8485	7125953	RS 
8486	7101647	RS 
8487	7103736	RS 
8488	7009188	RS 
8489	5281233	RS 
8490	7102256	RS 
8491	7069910	RS 
8492	7117931	RS 
8493	7110192	RSB
8494	7009658	RS 
8495	5281179	RSB
8496	7120054	RSB
8497	7117535	RS 
8498	5281177	RS 
8499	7100648	RS 
8500	7105425	RS 
8501	5280935	RS 
8502	7060655	RS 
8503	7076173	RS 
8504	5280338	RS 
8505	7102418	RS 
8506	7073039	RS 
8507	7053671	RS 
8508	7051193	RS 
8509	7004583	RS 
8510	7107283	RS 
8511	7120273	RS 
8512	7046865	RS 
8513	7073524	RSB
8514	7084191	RS 
8515	7035702	RS 
8516	7033519	RS 
8517	7052288	RS 
8518	7025631	RS 
8519	7109536	RS 
8520	7082600	RS 
8521	7118746	RS 
8522	7119318	RS 
8523	7106373	RS 
8524	7037557	RS 
8525	7106545	RS 
8526	7049017	RS 
8527	7047265	RS 
8528	7120236	RS 
8529	7095209	RS 
8530	7115770	RS 
8531	7061131	RS 
8532	7057076	RS 
8533	7022360	RS 
8534	7074649	RS 
8535	7115487	RS 
8536	5280074	RS 
8537	7125769	RS 
8538	7116223	RS 
8539	7038937	RSB
8540	7124407	RS 
8541	7123571	RS 
8542	7098122	RS 
8543	7124406	RS 
8544	7094559	RS 
8545	7006731	RS 
8546	7098701	RS 
8547	7113263	RS 
8548	5280790	RS 
8549	7095417	RS 
8550	7097473	RS 
8551	7002297	RS 
8552	7122573	RS 
8553	5280899	RS 
8554	7127434	RS 
8555	7115836	RS 
8556	7026681	RS 
8557	7064055	RS 
8558	7121996	RS 
8559	7108041	RS 
8560	7125796	RS 
8561	7069031	RS 
8562	7123663	RS 
8563	5281300	RS 
8564	7092446	RSB
8565	7107685	RS 
8566	7111502	RS 
8567	7100646	RS 
8568	7110214	RS 
8569	7108649	RSB
8570	7112951	RS 
8571	7124301	RS 
8572	7114596	RSB
8573	7125571	RS 
8574	7118480	RS 
8575	7104050	RS 
8576	7020782	RSB
8577	7085607	RS 
8578	7092255	RS 
8579	7107345	RS 
8580	7095937	RSB
8581	7111752	RSB
8582	7110731	RS 
8583	7084537	RS 
8584	7096965	RS 
8585	7120111	RS 
8586	5280915	RS 
8587	7110309	RS 
8588	7120455	RSB
8589	7122496	RS 
8590	5280349	RSB
8591	7056021	RS 
8592	5280851	RS 
8593	7118953	RS 
8594	7096366	RS 
8595	7079304	RS 
8596	7034621	RS 
8597	7103233	RS 
8598	7043185	RS 
8599	5280025	RS 
8600	7090330	RS 
8601	7110897	RS 
8602	7124989	RS 
8603	7003558	RS 
8604	7124430	RS 
8605	7096365	RS 
8606	7127127	RS 
8607	7117057	RS 
8608	7110385	RS 
8609	7123751	RS 
8610	7111121	RS 
8611	5280223	RS 
8612	7057895	RS 
8613	7119746	RS 
8614	7080375	RS 
8615	7097929	RS 
8616	7001718	RSB
8617	7124290	RSB
8618	5280559	RS 
8619	7029991	RS 
8620	5281216	RSB
8621	7119084	RS 
8622	7006900	RS 
8623	7037987	RS 
8624	7058323	RS 
8625	7077893	RS 
8626	7126140	RS 
8627	7107762	RS 
8628	7088707	RS 
8629	7099104	RS 
8630	7094542	RS 
8631	7109634	RS 
8632	7097310	RS 
8633	7117023	RS 
8634	7079800	RS 
8635	7117754	RS 
8636	7077360	RS 
8637	7078363	RSB
