	ID	OWNER
4687	7281082	NON-PROFIT
4688	8981003	NON-PROFIT
4689	11423298	GOVERNMENT - DISTRICT/AUTHORITY
4690	920010	NON-PROFIT
4691	820010	NON-PROFIT
4692	720001	NON-PROFIT
4693	520017	NON-PROFIT
4694	1619709	PROPRIETARY
4695	3833511	PROPRIETARY
4696	81832207	NOT AVAILABLE
4697	22834748	NON-PROFIT
4698	77934748	NOT AVAILABLE
4699	27734110	NON-PROFIT
4700	9901833	PROPRIETARY
4701	195023298	NOT AVAILABLE
4702	31634119	PROPRIETARY
4703	29332806	NON-PROFIT
4704	36434987	NON-PROFIT
4705	9033713	PROPRIETARY
4706	38533607	NON-PROFIT
4707	7102135	PROPRIETARY
4708	8502130	GOVERNMENT - FEDERAL
4709	1751245	NON-PROFIT
4710	12250841	NON-PROFIT
4711	5951449	NON-PROFIT
4712	10850849	GOVERNMENT - LOCAL
4713	36733607	NON-PROFIT
4714	7050010	GOVERNMENT - LOCAL
4715	3650677	GOVERNMENT - LOCAL
4716	5052057	GOVERNMENT - LOCAL
4717	6452060	GOVERNMENT - LOCAL
4718	92251012	NOT AVAILABLE
4719	92350220	GOVERNMENT - LOCAL
4720	11252577	GOVERNMENT - LOCAL
4721	1683805	GOVERNMENT - LOCAL
4722	156446250	PROPRIETARY
4723	2067420	GOVERNMENT - LOCAL
4724	182977642	NON-PROFIT
4725	6343608	NON-PROFIT
4726	122145229	NON-PROFIT
4727	30245040	NON-PROFIT
4728	3739069	GOVERNMENT - LOCAL
4729	5559701	NON-PROFIT
4730	5359901	NON-PROFIT
4731	6157105	NON-PROFIT
4732	5667544	NON-PROFIT
4733	5166434	NON-PROFIT
4734	2366436	NON-PROFIT
4735	2167022	GOVERNMENT - DISTRICT/AUTHORITY
4736	3866160	GOVERNMENT - DISTRICT/AUTHORITY
4737	4957701	NON-PROFIT
4738	1019973	NON-PROFIT
4739	12202346	NON-PROFIT
4740	13401581	PROPRIETARY
4741	7100000	PROPRIETARY
4742	1472830	NON-PROFIT
4743	5772370	GOVERNMENT - LOCAL
4744	5300000	PROPRIETARY
4745	6371801	PROPRIETARY
4746	12072301	PROPRIETARY
4747	14085378	PROPRIETARY
4748	14185392	PROPRIETARY
4749	6467855	GOVERNMENT - LOCAL
4750	9072015	NON-PROFIT
4751	219901	NON-PROFIT
4752	67885713	GOVERNMENT - STATE
4753	8340509	PROPRIETARY
4754	11540508	GOVERNMENT - STATE
4755	10802302	PROPRIETARY
4756	2502302	NON-PROFIT
4757	11502035	NON-PROFIT
4758	11701830	PROPRIETARY
4759	103321201	GOVERNMENT - STATE
4760	2220814	NON-PROFIT
4761	7902301	PROPRIETARY
4762	4380907	NON-PROFIT
4763	4321801	NON-PROFIT
4764	1104073	NON-PROFIT
4765	1704967	NON-PROFIT
4766	2348706	NON-PROFIT
4767	16148201	PROPRIETARY
4768	9748670	NON-PROFIT
4769	6348043	NON-PROFIT
4770	7248201	GOVERNMENT - FEDERAL
4771	7448105	GOVERNMENT - FEDERAL
4772	7648038	NON-PROFIT
4773	2248912	NON-PROFIT
4774	1248532	NON-PROFIT
4775	8748503	GOVERNMENT - LOCAL
4776	11549423	NON-PROFIT
4777	11849464	NON-PROFIT
4778	9448341	NON-PROFIT
4779	9648341	NON-PROFIT
4780	9948073	NON-PROFIT
4781	10148336	NON-PROFIT
4782	10548322	NON-PROFIT
4783	10748382	PROPRIETARY
4784	184378640	PROPRIETARY
4785	5749007	NON-PROFIT
4786	3449201	NON-PROFIT
4787	649068	NON-PROFIT
4788	13949090	NON-PROFIT
4789	149010	NON-PROFIT
4790	12848060	NON-PROFIT
4791	15248184	NON-PROFIT
4792	15448192	NON-PROFIT
4793	15748180	NON-PROFIT
4794	15848201	NON-PROFIT
4795	1338834	GOVERNMENT - LOCAL
4796	195554701	NOT AVAILABLE
4797	5448446	NON-PROFIT
4798	4349503	NON-PROFIT
4799	4949930	NON-PROFIT
4800	4049829	NON-PROFIT
4801	16725801	GOVERNMENT - FEDERAL
4802	1449684	NON-PROFIT
4803	3949738	NON-PROFIT
4804	12348608	GOVERNMENT - DISTRICT/AUTHORITY
4805	2255805	NON-PROFIT
4806	13556183	NON-PROFIT
4807	18763110	NON-PROFIT
4808	864024	GOVERNMENT - LOCAL
4809	12763017	PROPRIETARY
4810	13563117	NON-PROFIT
4811	12263640	PROPRIETARY
4812	14963118	PROPRIETARY
4813	15063118	PROPRIETARY
4814	15463104	NON-PROFIT
4815	9163401	NON-PROFIT
4816	9063645	GOVERNMENT - LOCAL
4817	8065536	NON-PROFIT
4818	8664468	NON-PROFIT
4819	15263139	GOVERNMENT - STATE
4820	1365265	NON-PROFIT
4821	10465270	PROPRIETARY
4822	15863841	PROPRIETARY
4823	11363801	NON-PROFIT
4824	2565201	GOVERNMENT - STATE
4825	2863901	PROPRIETARY
4826	3065251	PROPRIETARY
4827	9663851	PROPRIETARY
4828	8265605	NON-PROFIT
4829	8365712	GOVERNMENT - STATE
4830	3864744	GOVERNMENT - STATE
4831	8764628	NON-PROFIT
4832	8063901	GOVERNMENT - FEDERAL
4833	8263106	GOVERNMENT - FEDERAL
4834	11239631	GOVERNMENT - LOCAL
4835	11339339	PROPRIETARY
4836	5239404	GOVERNMENT - LOCAL
4837	2139355	NON-PROFIT
4838	2439083	GOVERNMENT - LOCAL
4839	21833770	PROPRIETARY
4840	10838701	GOVERNMENT - LOCAL
4841	719713	NON-PROFIT
4842	4639301	NON-PROFIT
4843	1639301	NON-PROFIT
4844	4539304	GOVERNMENT - STATE
4845	5039654	GOVERNMENT - LOCAL
4846	3039501	GOVERNMENT - LOCAL
4847	619803	NON-PROFIT
4848	4239402	PROPRIETARY
4849	4183110	GOVERNMENT - DISTRICT/AUTHORITY
4850	182414	GOVERNMENT - DISTRICT/AUTHORITY
4851	4257105	NON-PROFIT
4852	657401	NON-PROFIT
4853	30144482	PROPRIETARY
4854	382443	GOVERNMENT - LOCAL
4855	1182520	PROPRIETARY
4856	2482301	GOVERNMENT - LOCAL
4857	2882401	NON-PROFIT
4858	3582930	PROPRIETARY
4859	3336078	PROPRIETARY
4860	1882633	GOVERNMENT - LOCAL
4861	882902	GOVERNMENT - LOCAL
4862	3682716	GOVERNMENT - DISTRICT/AUTHORITY
4863	982601	NON-PROFIT
4864	5459715	NON-PROFIT
4865	7128053	NON-PROFIT
4866	5528150	NON-PROFIT
4867	127	NOT AVAILABLE
4868	6227710	NON-PROFIT
4869	1227157	NON-PROFIT
4870	2135401	GOVERNMENT - STATE
4871	8928503	NON-PROFIT
4872	159670605	NOT AVAILABLE
4873	827401	NON-PROFIT
4874	9527607	NON-PROFIT
4875	11327620	NON-PROFIT
4876	12127614	NON-PROFIT
4877	160270505	NOT AVAILABLE
4878	4428111	GOVERNMENT - DISTRICT/AUTHORITY
4879	2027835	NON-PROFIT
4880	727288	NON-PROFIT
4881	2727320	NON-PROFIT
4882	9427204	NON-PROFIT
4883	6728379	NON-PROFIT
4884	10028345	PROPRIETARY
4885	4328025	NON-PROFIT
4886	628801	NON-PROFIT
4887	11127514	GOVERNMENT - STATE
4888	14228170	NON-PROFIT
4889	2258267	NON-PROFIT
4890	4858208	PROPRIETARY
4891	658102	GOVERNMENT - FEDERAL
4892	1082001	GOVERNMENT - DISTRICT/AUTHORITY
4893	1682834	GOVERNMENT - DISTRICT/AUTHORITY
4894	2582729	GOVERNMENT - DISTRICT/AUTHORITY
4895	4282410	GOVERNMENT - DISTRICT/AUTHORITY
4896	282431	GOVERNMENT - DISTRICT/AUTHORITY
4897	2082225	GOVERNMENT - DISTRICT/AUTHORITY
4898	2282701	GOVERNMENT - DISTRICT/AUTHORITY
4899	2682240	NON-PROFIT
4900	2782201	NON-PROFIT
4901	9268010	NON-PROFIT
4902	1983101	GOVERNMENT - DISTRICT/AUTHORITY
4903	532806	NON-PROFIT
4904	8632819	NON-PROFIT
4905	20732751	PROPRIETARY
4906	40732826	PROPRIETARY
4907	12434744	NON-PROFIT
4908	3633486	NON-PROFIT
4909	106468046	NOT AVAILABLE
4910	19133407	NON-PROFIT
4911	19233462	PROPRIETARY
4912	19433458	NON-PROFIT
4913	21633430	GOVERNMENT - DISTRICT/AUTHORITY
4914	30033410	PROPRIETARY
4915	30633470	PROPRIETARY
4916	32232177	PROPRIETARY
4917	13332778	NON-PROFIT
4918	3045817	NON-PROFIT
4919	36834711	GOVERNMENT - DISTRICT/AUTHORITY
4920	33932958	PROPRIETARY
4921	13433873	NON-PROFIT
4922	33232456	NON-PROFIT
4923	2733744	GOVERNMENT - FEDERAL
4924	2834698	NON-PROFIT
4925	16033770	PROPRIETARY
4926	20033705	PROPRIETARY
4927	24334695	NON-PROFIT
4928	37833705	NON-PROFIT
4929	11133614	NON-PROFIT
4930	20832054	PROPRIETARY
4931	43234113	PROPRIETARY
4932	37634609	PROPRIETARY
4933	7434266	NON-PROFIT
4934	39034952	PROPRIETARY
4935	14833912	GOVERNMENT - DISTRICT/AUTHORITY
4936	22733936	PROPRIETARY
4937	11932763	NON-PROFIT
4938	12732117	NON-PROFIT
4939	10934637	NON-PROFIT
4940	24734652	PROPRIETARY
4941	27034652	NON-PROFIT
4942	2333831	PROPRIETARY
4943	14032329	PROPRIETARY
4944	12132164	NON-PROFIT
4945	7532940	NON-PROFIT
4946	16532901	PROPRIETARY
4947	29932907	NON-PROFIT
4948	35932091	NON-PROFIT
4949	27832605	PROPRIETARY
4950	34132608	PROPRIETARY
4951	29232073	PROPRIETARY
4952	161070071	PROPRIETARY
4953	4633316	GOVERNMENT - DISTRICT/AUTHORITY
4954	16633351	PROPRIETARY
4955	20633020	PROPRIETARY
4956	26133021	GOVERNMENT - DISTRICT/AUTHORITY
4957	43133324	PROPRIETARY
4958	9533952	PROPRIETARY
4959	9733050	NON-PROFIT
4960	7033134	PROPRIETARY
4961	17133013	PROPRIETARY
4962	18733157	NON-PROFIT
4963	19633175	PROPRIETARY
4964	22033143	PROPRIETARY
4965	37433012	PROPRIETARY
4966	38133161	NON-PROFIT
4967	38233018	NON-PROFIT
4968	3603103	PROPRIETARY
4969	42333155	PROPRIETARY
4970	23934994	NON-PROFIT
4971	844805	NON-PROFIT
4972	23534208	PROPRIETARY
4973	1085251	NON-PROFIT
4974	16244041	NON-PROFIT
4975	9436507	NON-PROFIT
4976	8285013	NON-PROFIT
4977	1185351	NON-PROFIT
4978	1485037	NON-PROFIT
4979	1585234	NON-PROFIT
4980	1985306	NON-PROFIT
4981	4485027	NON-PROFIT
4982	4585020	NON-PROFIT
4983	5385016	NON-PROFIT
4984	5685054	NON-PROFIT
4985	5835209	PROPRIETARY
4986	5785297	NON-PROFIT
4987	7285251	NON-PROFIT
4988	7385260	NON-PROFIT
4989	3844030	NON-PROFIT
4990	2935212	PROPRIETARY
4991	10085390	NON-PROFIT
4992	8935205	NON-PROFIT
4993	9035235	NON-PROFIT
4994	90635213	NOT AVAILABLE
4995	2985501	NON-PROFIT
4996	3286001	NON-PROFIT
4997	3085603	NON-PROFIT
4998	2836904	NON-PROFIT
4999	9985938	NON-PROFIT
5000	6085546	NON-PROFIT
5001	10286301	NON-PROFIT
5002	10386314	NON-PROFIT
5003	29944646	NON-PROFIT
5004	1885140	NON-PROFIT
5005	2285621	NON-PROFIT
5006	7044004	NON-PROFIT
5007	3297754	NON-PROFIT
5008	2236301	PROPRIETARY
5009	27644041	PROPRIETARY
5010	10836340	GOVERNMENT - DISTRICT/AUTHORITY
5011	163170127	NOT AVAILABLE
5012	4036037	PROPRIETARY
5013	5736744	GOVERNMENT - LOCAL
5014	126245701	GOVERNMENT - STATE
5015	13743713	NON-PROFIT
5016	9308009	NON-PROFIT
5017	16543935	NON-PROFIT
5018	15245069	NON-PROFIT
5019	8845011	NON-PROFIT
5020	27743906	PROPRIETARY
5021	13645013	NON-PROFIT
5022	90235801	PROPRIETARY
5023	126645069	PROPRIETARY
5024	163670427	NOT AVAILABLE
5025	6335801	GOVERNMENT - DISTRICT/AUTHORITY
5026	6736545	PROPRIETARY
5027	7135758	NON-PROFIT
5028	3136607	PROPRIETARY
5029	10136685	NON-PROFIT
5030	11136608	NON-PROFIT
5031	7836461	GOVERNMENT - DISTRICT/AUTHORITY
5032	11043920	NON-PROFIT
5033	10935661	GOVERNMENT - DISTRICT/AUTHORITY
5034	1236801	GOVERNMENT - DISTRICT/AUTHORITY
5035	14144124	NON-PROFIT
5036	8336867	PROPRIETARY
5037	10535653	PROPRIETARY
5038	6135768	GOVERNMENT - DISTRICT/AUTHORITY
5039	11736081	PROPRIETARY
5040	170214224	GOVERNMENT - STATE
5041	935401	GOVERNMENT - DISTRICT/AUTHORITY
5042	27944130	PROPRIETARY
5043	11435404	PROPRIETARY
5044	171110032	GOVERNMENT - STATE
5045	10035594	PROPRIETARY
5046	27719403	NON-PROFIT
5047	14916602	GOVERNMENT - FEDERAL
5048	7244109	GOVERNMENT - LOCAL
5049	170414620	GOVERNMENT - STATE
5050	171313502	GOVERNMENT - STATE
5051	169510461	GOVERNMENT - STATE
5052	171710958	GOVERNMENT - STATE
5053	10214215	GOVERNMENT - FEDERAL
5054	170114213	GOVERNMENT - STATE
5055	169913904	GOVERNMENT - STATE
5056	170510035	GOVERNMENT - STATE
5057	4544130	NON-PROFIT
5058	170610035	GOVERNMENT - STATE
5059	170311203	GOVERNMENT - STATE
5060	177611426	GOVERNMENT - STATE
5061	30412208	GOVERNMENT - STATE
5062	10014810	GOVERNMENT - FEDERAL
5063	175910305	GOVERNMENT - STATE
5064	171811427	GOVERNMENT - STATE
5065	10913210	GOVERNMENT - FEDERAL
5066	2043512	NON-PROFIT
5067	1844870	NON-PROFIT
5068	11011209	GOVERNMENT - FEDERAL
5069	28244870	NON-PROFIT
5070	15443110	NON-PROFIT
5071	124643223	PROPRIETARY
5072	28343205	GOVERNMENT - STATE
5073	3100674	PROPRIETARY
5074	14843016	NON-PROFIT
5075	1643215	NON-PROFIT
5076	7200960	GOVERNMENT - STATE
5077	6700765	NOT AVAILABLE
5078	8808053	NON-PROFIT
5079	10808046	NON-PROFIT
5080	11908060	NON-PROFIT
5081	124043222	NON-PROFIT
5082	171213403	GOVERNMENT - STATE
5083	9008084	NON-PROFIT
5084	9108103	NON-PROFIT
5085	11608401	NON-PROFIT
5086	3307481	NON-PROFIT
5087	12107631	NON-PROFIT
5088	12307601	NON-PROFIT
5089	12707450	NON-PROFIT
5090	13307662	PROPRIETARY
5091	4208502	NON-PROFIT
5092	6807055	NON-PROFIT
5093	170843699	PROPRIETARY
5094	5807103	GOVERNMENT - STATE
5095	7407107	PROPRIETARY
5096	12407302	NON-PROFIT
5097	4251101	NON-PROFIT
5098	10107065	NON-PROFIT
5099	9208079	PROPRIETARY
5100	10508861	NON-PROFIT
5101	608628	GOVERNMENT - STATE
5102	3808540	PROPRIETARY
5103	11208690	NON-PROFIT
5104	11408540	NON-PROFIT
5105	13508618	GOVERNMENT - STATE
5106	4807801	PROPRIETARY
5107	5507801	PROPRIETARY
5108	4608755	NON-PROFIT
5109	108207009	GOVERNMENT - LOCAL
5110	108408096	NON-PROFIT
5111	13143138	GOVERNMENT - LOCAL
5112	108608701	NON-PROFIT
5113	109008068	PROPRIETARY
5114	109207207	PROPRIETARY
5115	109908818	PROPRIETARY
5116	110408244	NON-PROFIT
5117	110508536	NON-PROFIT
5118	123244024	PROPRIETARY
5119	4587102	PROPRIETARY
5120	6600738	NOT AVAILABLE
5121	2100785	NON-PROFIT
5122	4100791	NON-PROFIT
5123	2500731	NOT AVAILABLE
5124	1400681	GOVERNMENT - STATE
5125	12845669	PROPRIETARY
5126	29043055	NON-PROFIT
5127	9844053	NON-PROFIT
5128	12943537	NON-PROFIT
5129	124244067	GOVERNMENT - STATE
5130	9486426	PROPRIETARY
5131	285224	PROPRIETARY
5132	387544	PROPRIETARY
5133	2688210	NON-PROFIT
5134	785302	PROPRIETARY
5135	3988011	PROPRIETARY
5136	4787532	NON-PROFIT
5137	2488101	NON-PROFIT
5138	1587102	PROPRIETARY
5139	5387106	NON-PROFIT
5140	111487106	GOVERNMENT - STATE
5141	7487102	PROPRIETARY
5142	4189005	NON-PROFIT
5143	113489403	NOT AVAILABLE
5144	111889109	PROPRIETARY
5145	10186314	NON-PROFIT
5146	689052	PROPRIETARY
5147	8739531	GOVERNMENT - FEDERAL
5148	11545601	GOVERNMENT - FEDERAL
5149	66185390	NOT AVAILABLE
5150	29645459	NON-PROFIT
5151	947130	GOVERNMENT - LOCAL
5152	8289148	PROPRIETARY
5153	4689801	PROPRIETARY
5154	113689832	NOT AVAILABLE
5155	3589502	NON-PROFIT
5156	5689502	NON-PROFIT
5157	1489503	NON-PROFIT
5158	8746804	PROPRIETARY
5159	3689052	PROPRIETARY
5160	246733	GOVERNMENT - LOCAL
5161	6447348	NON-PROFIT
5162	3989146	PROPRIETARY
5163	1789118	PROPRIETARY
5164	1989113	NON-PROFIT
5165	2189144	PROPRIETARY
5166	2289169	PROPRIETARY
5167	2247025	GOVERNMENT - LOCAL
5168	5789502	GOVERNMENT - FEDERAL
5169	5889086	GOVERNMENT - FEDERAL
5170	16745365	NON-PROFIT
5171	2589502	PROPRIETARY
5172	169844122	NOT AVAILABLE
5173	3047715	GOVERNMENT - STATE
5174	2089052	NON-PROFIT
5175	13602090	PROPRIETARY
5176	167084103	PROPRIETARY
5177	175245207	PROPRIETARY
5178	9214103	NON-PROFIT
5179	584535	GOVERNMENT - DISTRICT/AUTHORITY
5180	7446526	NON-PROFIT
5181	2446706	NON-PROFIT
5182	2347240	GOVERNMENT - LOCAL
5183	7647978	GOVERNMENT - LOCAL
5184	299508	PROPRIETARY
5185	13801602	NON-PROFIT
5186	5250702	NON-PROFIT
5187	5344601	NON-PROFIT
5188	9847403	PROPRIETARY
5189	11752501	PROPRIETARY
5190	146628	NON-PROFIT
5191	9746563	PROPRIETARY
5192	14610528	NON-PROFIT
5193	180044011	NON-PROFIT
5194	175344053	PROPRIETARY
5195	1346256	NON-PROFIT
5196	1646227	PROPRIETARY
5197	10146226	PROPRIETARY
5198	857325	NON-PROFIT
5199	4285260	PROPRIETARY
5200	5585031	PROPRIETARY
5201	3246256	NON-PROFIT
5202	7057013	NON-PROFIT
5203	6385008	PROPRIETARY
5204	806076	NON-PROFIT
5205	1106066	NON-PROFIT
5206	7747371	GOVERNMENT - LOCAL
5207	3557438	NON-PROFIT
5208	8447250	NON-PROFIT
5209	8485006	PROPRIETARY
5210	126044308	PROPRIETARY
5211	5004042	NON-PROFIT
5212	5257262	NON-PROFIT
5213	2206040	NON-PROFIT
5214	1506830	NON-PROFIT
5215	3206117	NON-PROFIT
5216	1706457	NON-PROFIT
5217	1006790	NON-PROFIT
5218	1746904	NON-PROFIT
5219	5247112	GOVERNMENT - LOCAL
5220	13932547	PROPRIETARY
5221	14932547	PROPRIETARY
5222	35732060	NON-PROFIT
5223	33632570	PROPRIETARY
5224	8732308	PROPRIETARY
5225	16432308	PROPRIETARY
5226	129144304	PROPRIETARY
5227	34632504	PROPRIETARY
5228	170744011	NON-PROFIT
5229	1932207	NON-PROFIT
5230	25032216	PROPRIETARY
5231	33432204	NON-PROFIT
5232	3157430	NON-PROFIT
5233	13732324	GOVERNMENT - STATE
5234	9132405	PROPRIETARY
5235	8832063	NON-PROFIT
5236	28432063	GOVERNMENT - STATE
5237	121944505	PROPRIETARY
5238	23416346	NON-PROFIT
5239	20919612	NON-PROFIT
5240	1916601	NON-PROFIT
5241	7657042	NON-PROFIT
5242	14632405	PROPRIETARY
5243	17619141	NON-PROFIT
5244	19219104	NON-PROFIT
5245	23019104	NON-PROFIT
5246	3615905	NON-PROFIT
5247	180144883	NON-PROFIT
5248	7318201	NON-PROFIT
5249	4418510	NON-PROFIT
5250	1715767	NON-PROFIT
5251	17815825	NON-PROFIT
5252	22816701	NON-PROFIT
5253	16317268	NON-PROFIT
5254	10585364	PROPRIETARY
5255	1515857	NON-PROFIT
5256	170944906	NOT AVAILABLE
5257	13646802	PROPRIETARY
5258	23216509	NON-PROFIT
5259	108	NON-PROFIT
5260	64785283	NOT AVAILABLE
5261	64885120	NOT AVAILABLE
5262	65585304	NOT AVAILABLE
5263	11546135	GOVERNMENT - LOCAL
5264	3201904	NON-PROFIT
5265	110	NOT AVAILABLE
5266	1701201	NON-PROFIT
5267	14247834	NON-PROFIT
5268	15047394	NON-PROFIT
5269	67085745	NOT AVAILABLE
5270	67385147	NOT AVAILABLE
5271	86330080	NOT AVAILABLE
5272	6065775	NON-PROFIT
5273	67985724	GOVERNMENT - STATE
5274	23939813	PROPRIETARY
5275	3631510	NON-PROFIT
5276	17047630	PROPRIETARY
5277	12147374	GOVERNMENT - STATE
5278	69386505	NOT AVAILABLE
5279	69686047	NOT AVAILABLE
5280	12247906	NON-PROFIT
5281	28315650	PROPRIETARY
5282	643302	NON-PROFIT
5283	174743229	PROPRIETARY
5284	16246545	PROPRIETARY
5285	83430092	NOT AVAILABLE
5286	24231405	PROPRIETARY
5287	8931730	GOVERNMENT - DISTRICT/AUTHORITY
5288	128643614	GOVERNMENT - STATE
5289	14146032	NON-PROFIT
5290	14546290	PROPRIETARY
5291	88530180	GOVERNMENT - DISTRICT/AUTHORITY
5292	24630824	GOVERNMENT - LOCAL
5293	10763638	PROPRIETARY
5294	2202115	NON-PROFIT
5295	7202130	NON-PROFIT
5296	301757	NON-PROFIT
5297	401608	PROPRIETARY
5298	2101432	PROPRIETARY
5299	2602138	NON-PROFIT
5300	15346260	NON-PROFIT
5301	16746222	NON-PROFIT
5302	5957006	GOVERNMENT - LOCAL
5303	6857747	GOVERNMENT - FEDERAL
5304	445502	PROPRIETARY
5305	6101040	NON-PROFIT
5306	6501086	NON-PROFIT
5307	147224201	PROPRIETARY
5308	7614108	NON-PROFIT
5309	19423666	NON-PROFIT
5310	13047274	GOVERNMENT - LOCAL
5311	16943402	NON-PROFIT
5312	13447150	NON-PROFIT
5313	4004769	NON-PROFIT
5314	4104743	NON-PROFIT
5315	6757069	NON-PROFIT
5316	957380	NON-PROFIT
5317	1904462	NON-PROFIT
5318	160370526	NON-PROFIT
5319	7856277	GOVERNMENT - LOCAL
5320	3304609	NON-PROFIT
5321	5397411	GOVERNMENT - LOCAL
5322	1413815	NON-PROFIT
5323	18922044	PROPRIETARY
5324	12123413	NON-PROFIT
5325	1622701	NON-PROFIT
5326	5600922	NOT AVAILABLE
5327	1422554	NON-PROFIT
5328	6824354	NON-PROFIT
5329	7024382	PROPRIETARY
5330	6624219	NON-PROFIT
5331	6724210	NON-PROFIT
5332	10223230	PROPRIETARY
5333	6224266	NON-PROFIT
5334	5824651	NON-PROFIT
5335	11373834	GOVERNMENT - LOCAL
5336	5924641	PROPRIETARY
5337	2683213	GOVERNMENT - DISTRICT/AUTHORITY
5338	4220110	NON-PROFIT
5339	4824153	PROPRIETARY
5340	14822482	NON-PROFIT
5341	11723970	NON-PROFIT
5342	3022033	NON-PROFIT
5343	1883318	NON-PROFIT
5344	1813753	NON-PROFIT
5345	3900792	NOT AVAILABLE
5346	6524273	NON-PROFIT
5347	147423456	NON-PROFIT
5348	19620166	PROPRIETARY
5349	20023188	GOVERNMENT - STATE
5350	20122042	GOVERNMENT - STATE
5351	405602	NON-PROFIT
5352	105301	NON-PROFIT
5353	14537343	PROPRIETARY
5354	18370130	PROPRIETARY
5355	3229614	PROPRIETARY
5356	9229601	NON-PROFIT
5357	9429651	GOVERNMENT - DISTRICT/AUTHORITY
5358	6329379	GOVERNMENT - DISTRICT/AUTHORITY
5359	205353	NON-PROFIT
5360	10129180	GOVERNMENT - LOCAL
5361	13043113	GOVERNMENT - LOCAL
5362	9029621	PROPRIETARY
5363	2144125	NON-PROFIT
5364	1324701	PROPRIETARY
5365	16826301	GOVERNMENT - FEDERAL
5366	3762207	NON-PROFIT
5367	6573717	GOVERNMENT - DISTRICT/AUTHORITY
5368	7300970	NOT AVAILABLE
5369	3773601	PROPRIETARY
5370	674023	PROPRIETARY
5371	11274048	NON-PROFIT
5372	3029574	PROPRIETARY
5373	805855	NON-PROFIT
5374	14674354	PROPRIETARY
5375	2574447	GOVERNMENT - STATE
5376	1171301	PROPRIETARY
5377	14874743	NON-PROFIT
5378	4774701	PROPRIETARY
5379	10373015	GOVERNMENT - LOCAL
5380	160170458	NOT AVAILABLE
5381	9674132	PROPRIETARY
5382	13374128	PROPRIETARY
5383	14074120	NON-PROFIT
5384	5073036	NON-PROFIT
5385	1274055	PROPRIETARY
5386	14274133	PROPRIETARY
5387	10273932	GOVERNMENT - DISTRICT/AUTHORITY
5388	10174525	GOVERNMENT - DISTRICT/AUTHORITY
5389	4874960	PROPRIETARY
5390	7773662	GOVERNMENT - DISTRICT/AUTHORITY
5391	10473632	GOVERNMENT - LOCAL
5392	130874401	PROPRIETARY
5393	130974437	PROPRIETARY
5394	185585374	NOT AVAILABLE
5395	131873628	PROPRIETARY
5396	4973942	GOVERNMENT - LOCAL
5397	8274955	GOVERNMENT - DISTRICT/AUTHORITY
5398	132073446	PROPRIETARY
5399	11773104	GOVERNMENT - FEDERAL
5400	11974401	GOVERNMENT - FEDERAL
5401	9338128	NON-PROFIT
5402	61572736	NOT AVAILABLE
5403	12738104	NON-PROFIT
5404	13038017	NON-PROFIT
5405	13338120	NON-PROFIT
5406	62972949	NOT AVAILABLE
5407	9238138	NON-PROFIT
5408	15437334	GOVERNMENT - LOCAL
5409	3237076	PROPRIETARY
5410	132473663	GOVERNMENT - DISTRICT/AUTHORITY
5411	2503576	NON-PROFIT
5412	17362557	NON-PROFIT
5413	180500681	PROPRIETARY
5414	199508	GOVERNMENT - STATE
5415	10537601	PROPRIETARY
5416	10037074	PROPRIETARY
5417	5038063	PROPRIETARY
5418	5338261	NON-PROFIT
5419	237160	GOVERNMENT - LOCAL
5420	15537160	PROPRIETARY
5421	5137874	NON-PROFIT
5422	10437604	NON-PROFIT
5423	905819	NON-PROFIT
5424	2426554	NON-PROFIT
5425	4600936	NOT AVAILABLE
5426	1038201	PROPRIETARY
5427	1337879	GOVERNMENT - LOCAL
5428	6200936	NOT AVAILABLE
5429	12037203	PROPRIETARY
5430	3400705	PROPRIETARY
5431	1938555	NON-PROFIT
5432	3138363	GOVERNMENT - LOCAL
5433	2137208	GOVERNMENT - LOCAL
5434	7937814	PROPRIETARY
5435	161770458	NOT AVAILABLE
5436	7137402	PROPRIETARY
5437	163470065	NOT AVAILABLE
5438	1837355	PROPRIETARY
5439	165270815	NON-PROFIT
5440	160870806	NOT AVAILABLE
5441	4338556	PROPRIETARY
5442	96	NON-PROFIT
5443	91	NON-PROFIT
5444	99	NON-PROFIT
5445	97	NON-PROFIT
5446	12237087	PROPRIETARY
5447	16238485	NON-PROFIT
5448	879106	PROPRIETARY
5449	93351301	GOVERNMENT - LOCAL
5450	5450644	GOVERNMENT - STATE
5451	92452001	NOT AVAILABLE
5452	92950314	NOT AVAILABLE
5453	1060608	NON-PROFIT
5454	4731620	PROPRIETARY
5455	20630909	PROPRIETARY
5456	16431213	PROPRIETARY
5457	6731313	GOVERNMENT - DISTRICT/AUTHORITY
5458	13030577	GOVERNMENT - DISTRICT/AUTHORITY
5459	14470503	PROPRIETARY
5460	8870345	GOVERNMENT - DISTRICT/AUTHORITY
5461	13570002	PROPRIETARY
5462	15970123	PROPRIETARY
5463	17270631	PROPRIETARY
5464	8070560	GOVERNMENT - DISTRICT/AUTHORITY
5465	11171201	PROPRIETARY
5466	13771291	PROPRIETARY
5467	11871463	PROPRIETARY
5468	22071483	PROPRIETARY
5469	15571111	PROPRIETARY
5470	11470403	GOVERNMENT - DISTRICT/AUTHORITY
5471	7831533	NON-PROFIT
5472	19131210	NON-PROFIT
5473	5830757	NON-PROFIT
5474	17630322	NON-PROFIT
5475	14931701	NON-PROFIT
